10.38642982, 16.73220915, 8.60065680, 7.24557765, 105.65647995, 34.69984467, 2.76357156, 12.32803127, 0.74496571, 0.72464607, 0.53185698, 
14.33774961, 7.68169538, 17.90792800, 31.35222975, 86.54676384, 67.38290063, 23.89911228, 5.64071125, 0.73721559, 0.72596994, 0.50278850, 
3.12929575, 16.73220915, 8.45327461, 7.27711557, 61.92274874, 48.53815161, 17.90479397, 15.28109934, 0.75322716, 0.72197214, 0.54597485, 
5.95162696, 11.62320570, 17.90792800, 30.76181857, 107.19744602, 65.90816768, 23.89911228, 5.64071125, 0.73721559, 0.72272157, 0.50278850, 
74.36540409, 14.39494968, 15.64068164, 23.98500247, 142.74401232, 95.75715087, 26.77619927, 30.82286048, 0.79516106, 0.75145802, 0.46991437, 
38.46000104, 18.77255604, 13.46667170, 3.30287447, 133.99801447, 60.95476212, 24.72169833, 10.77583797, 0.77073261, 0.75497105, 0.50234475, 
31.68302346, 7.51525791, 18.43885295, 8.50857840, 67.46379713, 57.81790922, 3.86897107, 6.67021692, 0.77917713, 0.72550892, 0.53644309, 
81.43337617, 9.44624030, 4.00820775, 45.02380808, 145.90333382, 79.77798761, 29.66434924, 8.44001607, 0.75427803, 0.73891031, 0.53721200, 
52.86771343, 17.77312512, 5.61503068, 20.28196249, 57.28503806, 61.63393142, 0.97247546, 25.57710693, 0.70305599, 0.75744245, 0.51823713, 
14.33774961, 4.16701105, 17.90792800, 31.35222975, 90.32692010, 15.22853037, 30.58368923, 5.64071125, 0.73721559, 0.70292170, 0.49270854, 
94.66100030, 5.73553288, 5.58841643, 30.52758475, 85.75168385, 68.65416797, 18.22497168, 22.76883668, 0.75804546, 0.72473462, 0.50545737, 
23.66002029, 9.84094090, 11.88989532, 14.04162079, 118.12696992, 31.60034139, 10.08830503, 28.50251931, 0.71487537, 0.74679641, 0.47915102, 
44.09297469, 19.51306745, 9.94521325, 16.69757185, 137.07255274, 33.87165439, 11.84856674, 17.98936717, 0.77223571, 0.76317114, 0.47412172, 
77.86808649, 5.16404691, 16.21111589, 27.72199280, 110.56088006, 39.90805038, 22.79233299, 11.41636038, 0.76731342, 0.79809921, 0.48868096, 
26.63001056, 11.67589700, 16.70094369, 48.90108608, 84.26816486, 87.55957157, 3.20425867, 20.27932830, 0.76422816, 0.77174197, 0.49800362, 
52.70934722, 3.80758031, 12.82354408, 39.82348893, 121.22559848, 44.83828137, 14.81212138, 19.52650462, 0.78301108, 0.79440296, 0.51461755, 
69.01672890, 15.01349309, 5.44076229, 35.12687612, 55.16126211, 78.43294206, 9.22762749, 23.91233187, 0.72647155, 0.75951641, 0.49452630, 
99.05004639, 16.45029314, 9.61554498, 25.49075475, 101.58196536, 62.40346945, 7.83215299, 0.96168992, 0.74624333, 0.76638701, 0.52968879, 
18.99334430, 9.07610347, 19.96809866, 17.99315028, 130.08773201, 5.66141223, 15.40667426, 27.87038240, 0.70695493, 0.73179675, 0.45098325, 
85.20049834, 11.46883845, 8.65379647, 47.03223460, 128.25249287, 48.74750475, 20.94563724, 7.49304566, 0.78894257, 0.78860196, 0.48034824, 
