1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
-0.24919412465388502,-2.7096622924606764,-0.09196501178292181
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
-0.2428916987447292,-2.6527580393169172,-0.09156194991959146
-0.24711029121671022,-2.6982652618104517,-0.09158117058176368
-0.23796427374195497,-2.602198322199051,-0.09144740111155612
-0.23962721630688888,-2.6102872839446327,-0.09180108939762649
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
-0.2483377961304092,-2.699994440749847,-0.09197715090903684
1000000.0,1000000.0,1000000.0
-0.24363290642706156,-2.664988716466083,-0.09141986415242004
-0.24916107582819416,-2.70634118019147,-0.09206565589434158
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
-0.24319574782902503,-2.6460216347493684,-0.0919099619728017
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
-0.24419871120527542,-2.6622475082174417,-0.09172652446908788
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
-0.251490123716751,-2.7387119687736936,-0.0918278835394874
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
-0.24543316314359281,-2.685562232481171,-0.09138986249327721
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
-0.24345308954190262,-2.6550466938849815,-0.09169446627911139
-0.24319064873986992,-2.6459331041751173,-0.09191111005645995
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
-0.23923548063327083,-2.6064894813258666,-0.09178455633420655
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
-0.24774003706715592,-2.6990795481405034,-0.09178686016787956
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
-0.2511330814151318,-2.7433938397946056,-0.0915410240309987
1000000.0,1000000.0,1000000.0
-0.24151814046696,-2.6373611286534957,-0.09157568064646006
1000000.0,1000000.0,1000000.0
-0.2499005802521772,-2.727664499898258,-0.09161705197303352
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
-0.24547609432292292,-2.670387262642948,-0.09192527906232191
1000000.0,1000000.0,1000000.0
-0.2446303162017046,-2.673060741304832,-0.09151693129213756
-0.2507489444926572,-2.7297962798925313,-0.091856284785665
1000000.0,1000000.0,1000000.0
1000000.0,1000000.0,1000000.0
-0.24034189443442977,-2.621804401308719,-0.0916704138243337
1000000.0,1000000.0,1000000.0
-0.24981470523139981,-2.724704954161921,-0.09168504826543288
1000000.0,1000000.0,1000000.0
