wp,config,fluid_hp,fluid_he,eta_P2P,E_dens_th,eta_II,T_st_ht,dT_st_sp,T_st_lt,T_hp_cs,T_he_cs,dT_hp_cs_gl,dT_hp_ev_sh,dT_he_ev_sh,dT_hp_cd_sc,eta_max_cp,eta_max_ex,eta_pm,dT_HP_rel,dT_ORC,dT_TES_rel_sp
DC-E,SBVCHP_SBORC,R1233zd(E),R1234ze(E),0.37924511115726284,32.947452831333095,0.18859825981164607,115.66050216353258,58.452875608433594,57.20762655509899,65.0,5.0,14.59836269302312,6.460663041612177,8.149732036831892,12.571265589364925,0.7987653081347649,0.8092295821113834,0.6138963804191071,0.45780112301195947,110.66050216353258,0.5282180585269054
DC-E,SBVCHP_SBORC,R1233zd(E),R1234ze(E),0.2979842890233148,42.28166087799821,0.15439654631719354,116.79956246605809,74.87113432192112,41.92842814413697,65.0,5.0,14.476021790875258,7.7434701799311245,1.4879501335764955,8.5195487806915,0.7300228551981274,0.8194841459491993,0.7088465378526019,0.46332527000527607,111.79956246605809,0.6696907632769288
DC-E,SBVCHP_SBORC,R1233zd(E),R1234ze(E),0.3304022564309877,44.88749017224564,0.1495127451071878,126.0248799228823,79.75997216803297,46.26490775484933,65.0,5.0,13.361276772187539,14.234417248761918,4.124639131572794,29.542745175969234,0.796049646953484,0.6973890168866406,0.5472209694019757,0.5042341703769314,121.0248799228823,0.6590378128766288
DC-E,SBVCHP_SBORC,R1233zd(E),R1234ze(E),0.2742790493167806,39.19236738307637,0.19070323417178442,126.59327830601832,69.75728568592248,56.83599262009584,65.0,5.0,19.423529584993233,4.38159360525372,6.787047242486545,5.277258743451043,0.7494352408038678,0.7711146431549682,0.676362333673509,0.5065516709813862,121.59327830601832,0.5736936009765419
DC-E,SBVCHP_SBORC,R1233zd(E),R1234ze(E),0.5290095911112374,21.96101650756732,0.1627055135123109,110.77086544141481,39.007893995236806,71.762971446178,65.0,5.0,9.30596404223402,14.643693076078051,9.490786852933438,29.97247747228043,0.810532821718285,0.7905764654218572,0.7293609893632845,0.43273603983855774,105.77086544141481,0.3687962070882629
DC-E,SBVCHP_SBORC,R1233zd(E),R1234ze(E),0.5152444101719514,25.008523120718912,0.14931223564679272,103.62572994941665,44.23147043874074,59.39425951067591,65.0,5.0,9.918762796646337,9.952329826277186,6.417687077608883,20.33232963973539,0.7942657976949078,0.7939207495065859,0.6610965752841627,0.39163948362386863,98.62572994941665,0.4484780032697985
DC-E,SBVCHP_SBORC,R1233zd(E),R1234ze(E),0.3582679075896406,20.36813633136033,0.22417209102261274,120.62032502686971,36.36595659041037,84.25436843645934,65.0,5.0,18.772295763170085,4.160514230042814,6.560328002667095,11.721197941443048,0.7875209485676107,0.766174197047937,0.7379110944860655,0.4810600991992002,115.62032502686971,0.3145290984258958
DC-E,SBVCHP_SBORC,R1233zd(E),R1234ze(E),0.6061762975782021,15.099928691077123,0.08606945385616166,86.1302975497604,26.582427539492137,59.54787001026826,65.0,5.0,6.746817817413232,9.656890353749958,1.0576934450563438,23.100651158453278,0.8258022259780107,0.6799349943203392,0.7255406650707217,0.2604489098144914,81.1302975497604,0.3276510544434783
DC-E,SBVCHP_SBORC,R1233zd(E),R1234ze(E),0.37144311924349843,38.784740260573045,0.20821760379323925,123.85761051930294,68.95373911102953,54.9038714082734,65.0,5.0,18.939741718512078,10.969361405539903,6.919614253120734,27.785735674581712,0.8461142927502574,0.7629610415154043,0.5899884282244653,0.495194293929914,118.85761051930294,0.5801373493019295
DC-E,SBVCHP_SBORC,R1233zd(E),R1234ze(E),0.2768199747466169,39.6253676367028,0.18349009989573414,124.49750348372436,70.45300614788293,54.04449733584143,65.0,5.0,19.75412566423858,7.403873260645424,7.975729710941279,11.063422333691772,0.7005469357704913,0.7315502421136028,0.7328802603713293,0.4978974601911073,119.49750348372436,0.5895772220670592
DC-E,SBVCHP_SBORC,R1233zd(E),R1234ze(E),0.5681609647449128,21.20706743982437,0.16169180753345497,95.95553832009834,37.42321390114218,58.532324418956165,65.0,5.0,10.781961628511372,3.1473844568677167,6.114239909740435,24.03324600365856,0.7564147060694452,0.8472174945183426,0.6709754683765994,0.3403370360049656,90.95553832009834,0.41144513673746036
DC-E,SBVCHP_SBORC,R1233zd(E),R1234ze(E),0.5496672801274872,17.196116124475598,0.20371288419282776,84.32331544262078,30.22799070835199,54.09532473426879,65.0,5.0,18.69518017994326,14.955312002998127,7.750294480087506,17.53742705615825,0.8185467470238509,0.8384744377033622,0.5200209154384422,0.2436019641236311,79.32331544262078,0.38107321333810956
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.3865775982213644,37.64125579259206,0.0722417915349266,112.07761703738753,66.59013793075121,45.487479106636314,65.0,5.0,5.173512724771513,6.363066844453591,8.374608327843498,29.987615909084013,0.7467803066707741,0.6854185735807526,0.6821203035570838,0.43965880395853196,107.07761703738753,0.6218866255447243
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.4951194023400479,29.513453274342396,0.16808626417064176,103.856748756017,52.13484496424505,51.72190379177195,65.0,5.0,12.801706934317677,10.694410649799838,2.8798784437826632,27.399978511492375,0.8212568192084168,0.7964939556458791,0.6764582999880312,0.3930611642096104,98.856748756017,0.5273777017785224
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.5354426763445352,24.32833055860225,0.0842968409824558,90.8619723728649,42.79477697441261,48.067195398452284,65.0,5.0,5.982465652715377,8.986961059394304,4.034374855927586,12.064504619955429,0.7810320419167955,0.8238089598624252,0.6746030292186765,0.3012040331493491,85.8619723728649,0.4984136258665439
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.5072331701192395,18.78730351218651,0.23115045231535214,104.30839562750073,33.30674249312453,71.0016531343762,65.0,5.0,17.324602685417183,9.374765040633253,7.66048611062346,27.185601213282155,0.7860033510942642,0.8385070522412176,0.6130032208294403,0.3958214749027256,99.30839562750073,0.33538697592151157
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.28755645512568173,42.379569037977326,0.1580621016796876,111.42679651606703,74.8702477638087,36.55654875225832,65.0,5.0,17.789914659350273,8.913359356988437,5.179327063509783,8.013592436810734,0.7568439589657613,0.8251916390860277,0.5415998508441231,0.43623220876575075,106.42679651606703,0.7034905701827237
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.44615587515071686,20.867580561853966,0.20270930437203807,96.32032755070502,36.83416028467486,59.48616726603016,65.0,5.0,17.680359364705794,4.1098624123038,2.800033661094247,23.489988333002444,0.7091590672866256,0.8199602464603486,0.5834616275644101,0.34297213326698384,91.32032755070502,0.4033511625790318
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.2658640854342773,44.76770877818059,0.1617966880753098,123.93790755972896,79.47614878070328,44.46175877902567,65.0,5.0,17.225371610131408,7.455487541910078,5.065232573773483,12.722694335134713,0.6889007223366143,0.6824283996012986,0.7096690066465674,0.4955350970011908,118.93790755972896,0.6682154614229401
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.49282597709989723,29.37703961153739,0.1925858946446351,112.91903741801161,52.108185887032164,60.81085153097945,65.0,5.0,12.72944883496217,12.167839022880594,8.967615042317615,20.919713931766545,0.8447613146403562,0.8461118272847485,0.5537746867020767,0.444027657811688,107.91903741801161,0.4828451692466203
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.3531044061398455,42.27865522904909,0.1530081722600858,112.71750302503078,74.73452821139486,37.98297481363592,65.0,5.0,13.35929369234285,11.539030382521872,4.123870792767689,17.960734109406467,0.7168087665239044,0.8216638167741539,0.6901478809820014,0.44298745965121805,107.71750302503078,0.6938011568466127
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.3590080459617214,41.727073546433985,0.11463284155730287,122.5050688249594,74.08421320492069,48.42085562003871,65.0,5.0,7.605226035040364,9.472071682756297,3.996803329334644,23.63524197252964,0.7345587075151265,0.7168937778690776,0.532080309941275,0.48938372957018067,117.5050688249594,0.6304767440737362
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.4479780055913177,36.27309262875315,0.17703804286016803,110.71541591739151,64.15342607329704,46.56198984409447,65.0,5.0,13.472468906665437,10.949028882948138,3.1376953184543144,26.6115590819718,0.7910196403149752,0.8456688818295072,0.5210972487112746,0.43243850029511877,105.71541591739151,0.6068502452227783
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.3819851471268733,41.28903112049567,0.18153171980241467,121.20450049252197,73.27200979379325,47.93249069872873,65.0,5.0,14.235324145340279,13.362087265461422,3.2798908865003296,28.961234944356384,0.6867859340674531,0.7575023649672392,0.6879840319342161,0.48366887903914585,116.20450049252197,0.6305436491980658
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.2172392276735682,45.24216227568434,0.10374765723702209,108.58863602203743,79.78872928244107,28.799906739596366,65.0,5.0,16.806982905483213,6.832263066485339,7.934839311058047,24.618016667290263,0.7478608613111157,0.7367626106876053,0.6464568241587937,0.4207858863279597,103.58863602203743,0.7702459685391245
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.4336919976912641,31.045620699935906,0.20594565615123664,116.76124410102126,55.13706310038175,61.62418100063951,65.0,5.0,14.506989794743971,8.764037600820505,6.5787377853997295,18.392775119046256,0.8121841894418713,0.8345027927517995,0.6025084665202597,0.46314126616409307,111.76124410102126,0.4933468980583576
DC-E,SBVCHP_SBORC,R1233zd(E),R227ea,0.38586705892673867,39.65164875262547,0.15180965129488636,115.87612579329698,70.228986209227,45.647139584069976,65.0,5.0,10.393603756222339,10.144295068241368,1.1930674272113357,11.028029555442764,0.7294829357127033,0.8183595047723817,0.6331524298687292,0.4588555509970091,110.87612579329698,0.6334004341038465
DC-E,SBVCHP_SBORC,R1233zd(E),R134a,0.4142107278443913,32.52953996101609,0.22195787692110602,115.26815461318392,57.708090038118115,57.56006457506581,65.0,5.0,18.319576899935786,11.629588753623759,8.776089591621618,20.975886782531155,0.792493669092255,0.8223691660139925,0.7280993166588372,0.4558719132420644,110.26815461318392,0.5233432103815983
DC-E,SBVCHP_SBORC,R1233zd(E),R134a,0.5415596621954177,26.21821951949559,0.08222937862125619,92.72356022662883,46.13168991726495,46.591870309363884,65.0,5.0,6.097059981553053,8.590224434767341,5.90570208740546,16.677867071899527,0.8454622621707706,0.8253174122407871,0.7446833904540981,0.3160332316085507,87.72356022662883,0.5258757145524686
DC-E,SBVCHP_SBORC,R1233zd(E),R134a,0.3817086813160065,32.729676693826576,0.1982206172572097,116.51176439383792,58.092594502445046,58.419169891392876,65.0,5.0,17.104744301446836,3.2501296050994912,6.705096284869588,28.449805295506685,0.7885636508832595,0.7591105421556561,0.6691894819168008,0.46194017890263456,111.51176439383792,0.5209548500844563
DC-E,SBVCHP_SBORC,R1233zd(E),R134a,0.5748440985569591,19.987199973324714,0.09293968040102239,92.25734139924026,35.225997401901175,57.031343997339086,65.0,5.0,6.14747756174336,10.487033387185809,2.8004110398230107,25.463068253809666,0.7576165844776385,0.7900908258550929,0.7186146674659029,0.3123787748073377,87.25734139924026,0.4037023915354804
DC-E,SBVCHP_SBORC,R1233zd(E),R134a,0.18901367361326896,44.91574833317082,0.1242151492794744,118.85565636854489,79.56023460520476,39.29542176334013,65.0,5.0,19.784525926073314,5.616947732845691,7.38545284335276,6.857063957330169,0.6525409519318219,0.6707016237716691,0.6792644487874174,0.47301695924721476,113.85565636854489,0.6987815725875962
DC-E,SBVCHP_SBORC,R1233zd(E),R134a,0.6040604491928258,18.402755740898463,0.12493127703332818,87.08698154689255,32.3758003157392,54.71118123115335,65.0,5.0,9.009205732310736,9.038848030874988,5.404803530928327,24.47520589454036,0.6795801577132646,0.8436238348969525,0.5236397088574001,0.26906801944319586,82.08698154689255,0.39440846411491426
DC-E,SBVCHP_SBORC,R1233zd(E),R134a,0.28727276342781727,43.27345308113861,0.16660013368715212,125.4007339230931,76.89993435795165,48.50079956514145,65.0,5.0,16.137681299714863,14.299174338947584,3.3255573782682326,9.850438040211687,0.693031744387936,0.7177056104945054,0.6867274813303099,0.5016641672772073,120.4007339230931,0.6386998804099656
DC-E,SBVCHP_SBORC,R1233zd(E),R134a,0.35388552896346526,44.40759529003217,0.13386945139571557,120.48611178104505,78.72430051989906,41.76181126114599,65.0,5.0,10.496769594008573,5.05755561255791,1.944102030833684,26.214146567095735,0.8189090315493663,0.7915625662482646,0.6734183098772533,0.48045700842577066,115.48611178104505,0.681677643361617
DC-E,SBVCHP_SBORC,R1233zd(E),R134a,0.08198539060075291,45.263097950464804,0.02912441323534485,104.62549791121054,79.69783264959918,24.927665261611367,65.0,5.0,10.853389347516575,7.014881074500918,4.37087562183652,8.862444554580987,0.7261133128758221,0.6589093591135317,0.6913831462898958,0.39774454072516724,99.62549791121054,0.7999742467598853
DC-E,SBVCHP_SBORC,R1233zd(E),R134a,0.5681958926767264,22.60118941506696,0.1048504205915892,96.88280694134858,39.88244430610793,57.00036263524065,65.0,5.0,6.624804079796073,8.139298000942043,8.51339749538791,29.576079932874432,0.7110598077112004,0.8060737673564234,0.6885185799880063,0.34699426370050146,91.88280694134858,0.43405774849222917
DC-E,SBVCHP_SBORC,R1233zd(E),R152a,0.4947312513938332,28.259396170540878,0.1938934197043566,109.39773979570298,50.062303884469046,59.33543591123393,65.0,5.0,13.912176526189475,13.140719351986133,9.533765089824566,25.162744007423676,0.8324134538126426,0.831173780914148,0.5670590648004951,0.42527491383037,104.39773979570298,0.47953436523086124
