wp,config,fluid_hp,fluid_he,eta_P2P,E_dens_th,eta_II,T_st_ht,dT_st_sp,T_st_lt,T_hp_cs,T_he_cs,dT_hp_cs_gl,dT_hp_ev_sh,dT_he_ev_sh,dT_hp_cd_sc,eta_max_cp,eta_max_ex,eta_pm,dT_HP_rel,dT_ORC,dT_TES_rel_sp
DC-C,SRVCHP_SRORC,R600,R1234ze(E),0.43112890842898494,36.309872532382315,0.23951500627993766,126.69977490668191,64.68143748300389,62.01833742367802,50.0,5.0,9.964009832718169,5.162582171511,6.183113283769675,5.083018782332011,0.7503651838270275,0.8251590374829986,0.7420524471460244,0.6302376069758098,121.69977490668191,0.531483624621335
DC-C,SRVCHP_SRORC,R600,R227ea,0.36346462533831014,30.974477229825915,0.24469640810803428,115.41039353667651,54.977910550854624,60.432482985821885,50.0,5.0,18.174536393940425,8.217544502086549,8.888973858479476,29.351319204691492,0.7812889678039912,0.7221735031761954,0.5336798941632759,0.5924296747927835,110.41039353667651,0.4979414418316684
DC-C,SRVCHP_SRORC,R600,R227ea,0.450807158224791,16.486820355546655,0.2664506701321966,88.45868449223968,29.04064635774317,59.41803813449651,50.0,5.0,17.648928989057623,12.236859244036227,4.418080107846291,9.612705970269088,0.823362126385561,0.8250822985682149,0.7443726814046814,0.46081105550873763,83.45868449223968,0.3479643434883458
DC-E,SRVCHP_SBORC,R1233zd(E),R1234ze(E),0.3827679066333929,44.88749017224564,0.1550224358759482,126.0248799228823,79.75997216803297,46.26490775484933,65.0,5.0,13.361276772187539,14.234417248761918,4.124639131572794,29.542745175969234,0.796049646953484,0.6973890168866406,0.5472209694019757,0.5042341703769314,121.0248799228823,0.6590378128766288
DC-E,SRVCHP_SBORC,R1233zd(E),R1234ze(E),0.457520706301418,40.846757361922585,0.14627428910448972,125.64431416066928,72.63918628344341,53.005127877225874,65.0,5.0,8.01957927842771,11.268228924664813,3.6036314215989416,13.098463207595218,0.6687137753052812,0.8250058638232849,0.7163929863821591,0.5026703047099725,120.64431416066928,0.6020937396743409
DC-E,SRVCHP_SBORC,R1233zd(E),R1234ze(E),0.5991630757205836,22.408130411094163,0.09448925935718921,88.67897924581762,39.40178235210063,49.27719689371698,65.0,5.0,7.543260503128115,8.937298657285375,5.034825176454857,13.493948101538537,0.8434634184551522,0.7815529249636208,0.5747735020964931,0.28297404508553586,83.67897924581762,0.4708683436057806
DC-E,SRVCHP_SBORC,R1233zd(E),R227ea,0.35091238389848955,44.76770877818059,0.1795268091039555,123.93790755972896,79.47614878070328,44.46175877902567,65.0,5.0,17.225371610131408,7.455487541910078,5.065232573773483,12.722694335134713,0.6889007223366143,0.6824283996012986,0.7096690066465674,0.4955350970011908,118.93790755972896,0.6682154614229401
DC-E,SRVCHP_SBORC,R1233zd(E),R227ea,0.5015117983661057,36.27309262875315,0.18145957228184617,110.71541591739151,64.15342607329704,46.56198984409447,65.0,5.0,13.472468906665437,10.949028882948138,3.1376953184543144,26.6115590819718,0.7910196403149752,0.8456688818295072,0.5210972487112746,0.43243850029511877,105.71541591739151,0.6068502452227783
DC-E,SRVCHP_SBORC,R1233zd(E),R227ea,0.44389524463528823,42.00780392030533,0.10765026930847711,114.16876555831384,74.30627931397314,39.8624862443407,65.0,5.0,8.107703557646962,9.647291429799859,1.1680655918130243,13.275354907828925,0.8344489297356319,0.7432020545607323,0.5386008732436929,0.45039224641639586,109.16876555831384,0.6806551208484768
DC-E,SRVCHP_SBORC,R1233zd(E),R227ea,0.484877842437107,41.052374891368025,0.11378960607576914,119.32733842546777,72.79574350261271,46.531594922855064,65.0,5.0,7.297664051728062,4.397259501331737,4.964535112705426,11.226193481652526,0.8274246714696397,0.7349997077163564,0.6918027236469145,0.47519114127619466,114.32733842546777,0.6367308511259507
DC-E,SRVCHP_SBORC,R1233zd(E),R227ea,0.4285055163582389,41.28903112049567,0.18733304564449763,121.20450049252197,73.27200979379325,47.93249069872873,65.0,5.0,14.235324145340279,13.362087265461422,3.2798908865003296,28.961234944356384,0.6867859340674531,0.7575023649672392,0.6879840319342161,0.48366887903914585,116.20450049252197,0.6305436491980658
DC-E,SRVCHP_SBORC,R1233zd(E),R227ea,0.2556609764338541,45.24216227568434,0.10891767953799669,108.58863602203743,79.78872928244107,28.799906739596366,65.0,5.0,16.806982905483213,6.832263066485339,7.934839311058047,24.618016667290263,0.7478608613111157,0.7367626106876053,0.6464568241587937,0.4207858863279597,103.58863602203743,0.7702459685391245
DC-E,SRVCHP_SBORC,R1233zd(E),R227ea,0.481900732009209,39.65164875262547,0.15739435806668148,115.87612579329698,70.228986209227,45.647139584069976,65.0,5.0,10.393603756222339,10.144295068241368,1.1930674272113357,11.028029555442764,0.7294829357127033,0.8183595047723817,0.6331524298687292,0.4588555509970091,110.87612579329698,0.6334004341038465
