wp,config,fluid_hp,fluid_he,eta_P2P,E_dens_th,eta_II,T_st_ht,dT_st_sp,T_st_lt,T_hp_cs,T_he_cs,dT_hp_cs_gl,dT_hp_ev_sh,dT_he_ev_sh,dT_hp_cd_sc,eta_max_cp,eta_max_ex,eta_pm,dT_HP_rel,dT_ORC,dT_TES_rel_sp
DC-F,SRVCHP_SBORC,R1233zd(E),R1234ze(E),0.37585317039759514,32.840744982029705,0.18695472541810995,122.68879364990487,58.452875608433594,64.23591804147128,75.0,25.0,14.59836269302312,6.460663041612177,8.149732036831892,12.571265589364925,0.7987653081347649,0.8092295821113834,0.6138963804191071,0.4881705656107394,97.68879364990487,0.5983580452218075
DC-F,SRVCHP_SBORC,R1233zd(E),R1234ze(E),0.32917308331285255,34.40195519987656,0.17444977871897008,125.12058044670857,61.271991889552744,63.84858855715583,75.0,25.0,14.266481653659188,12.376067554445921,1.6640777641661941,12.800561809965599,0.6765620828665624,0.7572970887718445,0.7440278275849713,0.5006021761268791,100.12058044670857,0.611981988280283
DC-F,SRVCHP_SBORC,R1233zd(E),R1234ze(E),0.22081234122819243,42.151639369086084,0.11135082573111207,123.73293226055326,74.87113432192112,48.86179793863214,75.0,25.0,14.476021790875258,7.7434701799311245,1.4879501335764955,8.5195487806915,0.7300228551981274,0.8194841459491993,0.7088465378526019,0.49358335810333787,98.73293226055326,0.7583197683660243
DC-F,SRVCHP_SBORC,R1233zd(E),R1234ze(E),0.4402625764957759,24.9159997299593,0.14850571229865414,111.6569191202986,44.23147043874074,67.42544868155785,75.0,25.0,9.918762796646337,9.952329826277186,6.417687077608883,20.33232963973539,0.7942657976949078,0.7939207495065859,0.6610965752841627,0.42301202826528883,86.6569191202986,0.5104205283058572
DC-F,SRVCHP_SBORC,R1233zd(E),R1234ze(E),0.28445149962695393,40.23263932560496,0.12892008650614709,126.79309933966685,71.59558495970248,55.197514379964375,75.0,25.0,10.818912306848318,4.5987779472517225,2.096047019790853,8.471461022032702,0.6527106284935801,0.8026835649468226,0.5316800655335309,0.5088075682501992,101.79309933966685,0.7033441895781144
DC-F,SRVCHP_SBORC,R1233zd(E),R1234ze(E),0.4217870046277606,32.63838531437551,0.1285545353220815,126.01733589373156,58.18554911679428,67.83178677693728,75.0,25.0,7.0031979079201,4.326283133608273,4.222805655489861,23.88366859494148,0.7630313859611221,0.7773918729765412,0.6075524768041245,0.5050354520079691,101.01733589373156,0.5759956803652438
DC-F,SRVCHP_SBORC,R1233zd(E),R1234ze(E),0.46970237534693654,21.122964907654932,0.15935627197666374,104.62591012675682,37.42321390114218,67.20269622561464,75.0,25.0,10.781961628511372,3.1473844568677167,6.114239909740435,24.03324600365856,0.7564147060694452,0.8472174945183426,0.6709754683765994,0.37206369232822845,79.62591012675682,0.46998789516588263
DC-F,SRVCHP_SBORC,R1233zd(E),R1234ze(E),0.2658155566151456,36.18008498875468,0.15281892673346278,122.54593521650668,64.3303584826348,58.215576733871885,75.0,25.0,17.564278561006745,5.884020307251983,8.984480113769736,15.179578110138502,0.709576079548549,0.7563785643886397,0.5054918581945059,0.48742097875197754,97.54593521650668,0.6594878437512672
DC-F,SRVCHP_SBORC,R1233zd(E),R1234ze(E),0.24766156659138652,41.149717425378576,0.12862210203088278,124.51014655361749,73.13504200145066,51.37510455216683,75.0,25.0,15.909125259484615,12.552868686807402,3.789121680746549,13.311728721240662,0.7928622522975162,0.760429442873267,0.6900664888559758,0.4975386758870937,99.51014655361749,0.7349506008620382
DC-F,SRVCHP_SBORC,R1233zd(E),R227ea,0.45282463308718085,18.716992588563393,0.2342423993810153,112.28269599187567,33.30674249312453,78.97595349875114,75.0,25.0,17.324602685417183,9.374765040633253,7.66048611062346,27.185601213282155,0.7860033510942642,0.8385070522412176,0.6130032208294403,0.42714876721207107,87.28269599187567,0.3815961699467297
