wp,config,fluid_hp,fluid_he,eta_P2P,E_dens_th,eta_II,T_st_ht,dT_st_sp,T_st_lt,T_hp_cs,T_he_cs,dT_hp_cs_gl,dT_hp_ev_sh,dT_he_ev_sh,dT_hp_cd_sc,eta_max_cp,eta_max_ex,eta_pm,dT_HP_rel,dT_ORC,dT_TES_rel_sp
DC-D,SBVCHP_SBORC,R1233zd(E),R1234ze(E),0.2620068253275168,28.213905924468833,0.18007514677323322,124.88453242633915,50.341016882394534,74.54351554394461,55.0,25.0,5.546539176509149,9.137273454501535,9.988745727172024,7.11617805806113,0.7804277562873351,0.8286562209520223,0.7276011893934029,0.6996531968338161,99.88453242633915,0.5039921162920697
DC-D,SBVCHP_SBORC,R1233zd(E),R227ea,0.3056377995300111,14.335993815205118,0.2033733771209802,89.4014943717024,25.2811403121947,64.12035405950769,55.0,25.0,12.927098708526124,13.205733500937573,2.4980302172291156,21.371429934116286,0.8480744294941869,0.8090621105107144,0.6199414734212361,0.5341722999958552,64.4014943717024,0.3925551815037241
DC-D,SBVCHP_SBORC,R1233zd(E),R227ea,0.22120926770182658,29.996649336741484,0.17596549023227234,116.39974070334706,53.28209916322983,63.11764154011723,55.0,25.0,11.390659993620968,11.675368892178609,4.416796078319866,10.776929431982445,0.6902202733771764,0.7666617397186782,0.7196883686493079,0.6717714977182491,91.39974070334706,0.5829567868924889
DC-D,SBVCHP_SBORC,R1233zd(E),R134a,0.2326411613492361,29.458525485871725,0.14692654261103044,122.06521033263968,52.47205534935541,69.59315498328428,55.0,25.0,5.536238366526203,5.831448518577325,9.222634155946091,18.287864943445502,0.7598439552547679,0.6834159324705779,0.740223771829792,0.6909294288119208,97.06521033263968,0.5405856039412595
DC-D,SBVCHP_SBORC,R1233zd(E),R134a,0.21485039844507853,33.85699002976074,0.16097455834792138,120.46278175458178,60.182241198328434,60.28054055625335,55.0,25.0,9.390448871548081,14.170190123679236,6.069821494178837,27.88471205588398,0.6744122792999973,0.7951526051624234,0.5851876257331536,0.6857414015325388,95.46278175458178,0.6304262257205799
DC-D,SBVCHP_SBORC,R1233zd(E),R134a,0.3106759990129494,14.49587103761471,0.1954240313709055,99.59673448707782,25.681548051212502,73.91518643586532,55.0,25.0,8.145261052712485,14.525961326542916,9.37935518176029,20.05638003568682,0.8152170584997072,0.8252231881129957,0.5162762600958979,0.5978376237743113,74.59673448707782,0.3442717463143275
DC-D,SBVCHP_SBORC,R1233zd(E),R152a,0.25966127151863394,23.459300108014627,0.2190809697023796,124.40540417800972,41.91441496057679,82.49098921743293,55.0,25.0,15.823402947049455,8.071777258029414,8.457567087970297,28.789249877589757,0.7800518308362384,0.7281788853395864,0.693576044629826,0.6982055427662901,99.40540417800972,0.42165127044319206
DC-D,SBVCHP_SBORC,R245fa,R1234ze(E),0.286077131379448,24.570724038289598,0.2141957408244759,125.41358777879255,43.904310479499756,81.50927729929279,55.0,25.0,8.244648439499956,4.737750131935163,6.935943576213431,23.71912818119517,0.7461211492689857,0.8121058406363728,0.6718425362591942,0.7012356528272956,100.41358777879255,0.4372347552825156
DC-D,SBVCHP_SBORC,R245fa,R227ea,0.2055111618072406,27.357447833398616,0.1821628188826049,116.9886225554263,48.64734981424452,68.34127274118178,55.0,25.0,17.370018556680574,6.461994743695757,5.7131890135170105,8.781250177136972,0.7940005362271894,0.8261739151856285,0.5522425940487092,0.6738727120093143,91.9886225554263,0.5288409420951251
DC-D,SBVCHP_SBORC,R245fa,R134a,0.09299951794547223,39.07265171337992,0.08095561020547512,119.19999671936598,69.31531180448673,49.88468491487926,55.0,25.0,14.461817728486682,2.4693250289653697,3.723912293996421,12.18203387041113,0.7201167087873356,0.7074215962423716,0.5885952373386679,0.681528651329215,94.19999671936598,0.7358313611303622
DC-D,SBVCHP_SBORC,R245fa,R134a,0.1718199576648576,38.62559352199732,0.14141979173206448,125.79112545067899,68.73392975107943,57.05719569959956,55.0,25.0,13.137448058240143,5.5649799873617996,7.566977603438965,29.626577346396093,0.779550573588152,0.688418137079077,0.6658706819587816,0.7023547473464797,100.79112545067899,0.6819442628876449
DC-D,SBVCHP_SBORC,R245fa,R152a,0.3098818799736794,19.20340635223101,0.1962169450298527,117.63414360154962,34.25245345491441,83.38169014663521,55.0,25.0,5.894642211173244,4.549011532620477,9.820627386309424,20.546265845713584,0.7759991028024547,0.8004466296536379,0.6752409986572453,0.6761453300735416,92.63414360154962,0.3697605669270895
