wp,config,fluid_hp,fluid_he,eta_P2P,E_dens_th,eta_II,T_st_ht,dT_st_sp,T_st_lt,T_hp_cs,T_he_cs,dT_hp_cs_gl,dT_hp_ev_sh,dT_he_ev_sh,dT_hp_cd_sc,eta_max_cp,eta_max_ex,eta_pm,dT_HP_rel,dT_ORC,dT_TES_rel_sp
DC-E,SRVCHP_SRORC,R1233zd(E),R227ea,0.6740442912766788,21.286779674563892,0.10288518831645876,99.74075598604098,37.627167545339674,62.11358844070131,65.0,5.0,5.640484560799579,4.46772833283369,9.585887029699126,10.39440110703869,0.7977224434902062,0.8053974302507196,0.628113695564646,0.3666928306035436,94.74075598604098,0.39715924950908804
DC-E,SRVCHP_SRORC,R1233zd(E),R227ea,0.42007388157317466,43.68785203032699,0.2172353233725349,125.69509950285098,77.63882336517426,48.05627613767672,65.0,5.0,17.10686536022378,12.476762996504378,7.198841813591357,25.227905483643394,0.6621222887785163,0.8136581248065919,0.7398695957423528,0.5028795680425888,120.69509950285098,0.6432640901326763
DC-E,SRVCHP_SRORC,R1233zd(E),R227ea,0.46553664276960627,41.052374891368025,0.10925067420761893,119.32733842546777,72.79574350261271,46.531594922855064,65.0,5.0,7.297664051728062,4.397259501331737,4.964535112705426,11.226193481652526,0.8274246714696397,0.7349997077163564,0.6918027236469145,0.47519114127619466,114.32733842546777,0.6367308511259507
DC-E,SRVCHP_SRORC,R1233zd(E),R227ea,0.4210055625996324,41.28903112049567,0.18405423329283105,121.20450049252197,73.27200979379325,47.93249069872873,65.0,5.0,14.235324145340279,13.362087265461422,3.2798908865003296,28.961234944356384,0.6867859340674531,0.7575023649672392,0.6879840319342161,0.48366887903914585,116.20450049252197,0.6305436491980658
DC-E,SRVCHP_SRORC,R1233zd(E),R227ea,0.5593226374640154,31.045620699935906,0.2310744436496991,116.76124410102126,55.13706310038175,61.62418100063951,65.0,5.0,14.506989794743971,8.764037600820505,6.5787377853997295,18.392775119046256,0.8121841894418713,0.8345027927517995,0.6025084665202597,0.46314126616409307,111.76124410102126,0.4933468980583576
DC-E,SRVCHP_SRORC,R1233zd(E),R227ea,0.4704853542647133,39.65164875262547,0.15366596353884485,115.87612579329698,70.228986209227,45.647139584069976,65.0,5.0,10.393603756222339,10.144295068241368,1.1930674272113357,11.028029555442764,0.7294829357127033,0.8183595047723817,0.6331524298687292,0.4588555509970091,110.87612579329698,0.6334004341038465
DC-E,SRVCHP_SRORC,R1233zd(E),R134a,0.4893261514557491,32.52953996101609,0.23629942761867856,115.26815461318392,57.708090038118115,57.56006457506581,65.0,5.0,18.319576899935786,11.629588753623759,8.776089591621618,20.975886782531155,0.792493669092255,0.8223691660139925,0.7280993166588372,0.4558719132420644,110.26815461318392,0.5233432103815983
DC-E,SRVCHP_SRORC,R1233zd(E),R134a,0.45700742029730873,32.729676693826576,0.2114448724797933,116.51176439383792,58.092594502445046,58.419169891392876,65.0,5.0,17.104744301446836,3.2501296050994912,6.705096284869588,28.449805295506685,0.7885636508832595,0.7591105421556561,0.6691894819168008,0.46194017890263456,111.51176439383792,0.5209548500844563
DC-E,SRVCHP_SRORC,R1233zd(E),R134a,0.22881454517225414,44.91574833317082,0.12628838360723615,118.85565636854489,79.56023460520476,39.29542176334013,65.0,5.0,19.784525926073314,5.616947732845691,7.38545284335276,6.857063957330169,0.6525409519318219,0.6707016237716691,0.6792644487874174,0.47301695924721476,113.85565636854489,0.6987815725875962
DC-E,SRVCHP_SRORC,R1233zd(E),R134a,0.6908460985216813,14.271443645476367,0.11964954717646986,94.95123934603994,25.23167120592563,69.71956814011432,65.0,5.0,6.759490596599053,4.840264738237622,8.592076025395176,14.407362056286852,0.7708465536453057,0.795777499165325,0.6361897453605473,0.3329719475105657,89.95123934603994,0.28050387509237185
