wp,config,fluid_hp,fluid_he,eta_P2P,E_dens_th,eta_II,T_st_ht,dT_st_sp,T_st_lt,T_hp_cs,T_he_cs,dT_hp_cs_gl,dT_hp_ev_sh,dT_he_ev_sh,dT_hp_cd_sc,eta_max_cp,eta_max_ex,eta_pm,dT_HP_rel,dT_ORC,dT_TES_rel_sp
DC-C,SBVCHP_SRORC,R245fa,R227ea,0.2955068679062402,27.371302094636757,0.2327724407056197,115.90434110171182,48.64734981424452,67.2569912874673,50.0,5.0,17.370018556680574,6.461994743695757,5.7131890135170105,8.781250177136972,0.7940005362271894,0.8261739151856285,0.5522425940487092,0.5942449181612295,110.90434110171182,0.4386424312248463
DC-C,SBVCHP_SRORC,R245fa,R134a,0.26998715836309,38.6318114307841,0.18652706734590502,125.44038590490223,68.73392975107943,56.7064561538228,50.0,5.0,13.137448058240143,5.5649799873617996,7.566977603438965,29.626577346396093,0.779550573588152,0.688418137079077,0.6658706819587816,0.6263711739056427,120.44038590490223,0.570688388572174
DC-C,SBVCHP_SRORC,R245fa,R134a,0.4552042912819629,14.750818764298984,0.11804153040384416,71.63236808438215,25.810087913242477,45.822280171139674,50.0,5.0,7.931463723126027,6.452948946572183,7.988616239990582,24.756415307137544,0.788251130609218,0.758597536909648,0.6064283325681009,0.3246525480977544,66.63236808438215,0.3873506023462501
DC-C,SBVCHP_SRORC,R600,R1234ze(E),0.3235849325321182,20.589264775402825,0.24667337490366306,114.07208334632332,36.645051793744045,77.42703155257928,50.0,5.0,16.25930165438539,14.994891447597137,5.819317078503143,6.949944231218561,0.7236009523525488,0.8298803195962424,0.6773301366238629,0.5874288028668438,109.07208334632332,0.33597095305669983
DC-C,SBVCHP_SRORC,R600,R1234ze(E),0.2551508564991718,36.309872532382315,0.19073978371918293,126.69977490668191,64.68143748300389,62.01833742367802,50.0,5.0,9.964009832718169,5.162582171511,6.183113283769675,5.083018782332011,0.7503651838270275,0.8251590374829986,0.7420524471460244,0.6302376069758098,121.69977490668191,0.531483624621335
DC-C,SBVCHP_SRORC,R600,R1234ze(E),0.43574260054541997,13.721461053371945,0.2599917068274253,105.65625068114005,24.38556623560101,81.27068444553905,50.0,5.0,12.740066947013819,10.877454296180966,6.69020503040417,23.369378455648626,0.7974898251588463,0.8039037158465911,0.6328855313386772,0.552933874493781,100.65625068114005,0.24226579144945373
DC-C,SBVCHP_SRORC,R600,R227ea,0.29610140538140295,30.974477229825915,0.21746382913749335,115.41039353667651,54.977910550854624,60.432482985821885,50.0,5.0,18.174536393940425,8.217544502086549,8.888973858479476,29.351319204691492,0.7812889678039912,0.7221735031761954,0.5336798941632759,0.5924296747927835,110.41039353667651,0.4979414418316684
DC-C,SBVCHP_SRORC,R600,R227ea,0.39013078212915137,16.486820355546655,0.2479392282112944,88.45868449223968,29.04064635774317,59.41803813449651,50.0,5.0,17.648928989057623,12.236859244036227,4.418080107846291,9.612705970269088,0.823362126385561,0.8250822985682149,0.7443726814046814,0.46081105550873763,83.45868449223968,0.3479643434883458
DC-C,SBVCHP_SRORC,R600,R227ea,0.2833197061727114,34.694889087052786,0.18842000057202665,108.28377928070933,61.32151914938968,46.962260131319645,50.0,5.0,14.306077357520207,14.871301055305594,9.227861111115892,9.105566348840433,0.8387764696207585,0.8357338814062409,0.7079713109230306,0.5643071902152519,103.28377928070933,0.5937187772992628
DC-C,SBVCHP_SRORC,R600,R227ea,0.3422772313644621,33.35370851266239,0.17591773940386848,106.79789848888048,58.93324559514607,47.86465289373441,50.0,5.0,9.681344097156837,13.551138532391832,4.976512563475925,23.67804745994802,0.8487730388999652,0.8210394791105043,0.6721624595133899,0.5579476524761913,101.79789848888048,0.5789239902784774
DC-C,SBVCHP_SRORC,R600,R134a,0.3099549943036455,35.84007082090658,0.17355863838193886,109.65260422080328,63.36500584551274,46.28759837529054,50.0,5.0,10.759482598997929,11.362445189073602,7.567602656949935,23.199458736472227,0.799829520548679,0.8424281777985699,0.5687596140498099,0.5700059225945692,104.65260422080328,0.6054794939629107
