wp,config,fluid_hp,fluid_he,eta_P2P,E_dens_th,eta_II,T_st_ht,dT_st_sp,T_st_lt,T_hp_cs,T_he_cs,dT_hp_cs_gl,dT_hp_ev_sh,dT_he_ev_sh,dT_hp_cd_sc,eta_max_cp,eta_max_ex,eta_pm,dT_HP_rel,dT_ORC,dT_TES_rel_sp
DC-F,SRVCHP_SRORC,R1233zd(E),R1234ze(E),0.3578412476097991,32.840744982029705,0.17799533823113367,122.68879364990487,58.452875608433594,64.23591804147128,75.0,25.0,14.59836269302312,6.460663041612177,8.149732036831892,12.571265589364925,0.7987653081347649,0.8092295821113834,0.6138963804191071,0.4881705656107394,97.68879364990487,0.5983580452218075
DC-F,SRVCHP_SRORC,R1233zd(E),R1234ze(E),0.4691336455572573,20.4004233740342,0.18432659406962537,123.30758843229181,36.469213869847664,86.83837456244414,75.0,25.0,9.843561011049353,3.5715089696097926,8.882613532577205,10.969443368370406,0.8318760542215395,0.7413717553161662,0.6847395314846805,0.4913922638389517,98.30758843229181,0.3709704861183265
DC-F,SRVCHP_SRORC,R1233zd(E),R1234ze(E),0.4344787989493001,24.9159997299593,0.14655477653856103,111.6569191202986,44.23147043874074,67.42544868155785,75.0,25.0,9.918762796646337,9.952329826277186,6.417687077608883,20.33232963973539,0.7942657976949078,0.7939207495065859,0.6610965752841627,0.42301202826528883,86.6569191202986,0.5104205283058572
DC-F,SRVCHP_SRORC,R1233zd(E),R1234ze(E),0.41885066223854117,32.63838531437551,0.12765958093218563,126.01733589373156,58.18554911679428,67.83178677693728,75.0,25.0,7.0031979079201,4.326283133608273,4.222805655489861,23.88366859494148,0.7630313859611221,0.7773918729765412,0.6075524768041245,0.5050354520079691,101.01733589373156,0.5759956803652438
DC-F,SRVCHP_SRORC,R1233zd(E),R1234ze(E),0.4657166630230596,21.122964907654932,0.15800403641124783,104.62591012675682,37.42321390114218,67.20269622561464,75.0,25.0,10.781961628511372,3.1473844568677167,6.114239909740435,24.03324600365856,0.7564147060694452,0.8472174945183426,0.6709754683765994,0.37206369232822845,79.62591012675682,0.46998789516588263
DC-F,SRVCHP_SRORC,R1233zd(E),R1234ze(E),0.22771966195323554,36.18008498875468,0.1309173728540822,122.54593521650668,64.3303584826348,58.215576733871885,75.0,25.0,17.564278561006745,5.884020307251983,8.984480113769736,15.179578110138502,0.709576079548549,0.7563785643886397,0.5054918581945059,0.48742097875197754,97.54593521650668,0.6594878437512672
DC-F,SRVCHP_SRORC,R1233zd(E),R227ea,0.48646513873026376,18.716992588563393,0.2516443518863447,112.28269599187567,33.30674249312453,78.97595349875114,75.0,25.0,17.324602685417183,9.374765040633253,7.66048611062346,27.185601213282155,0.7860033510942642,0.8385070522412176,0.6130032208294403,0.42714876721207107,87.28269599187567,0.3815961699467297
DC-F,SRVCHP_SRORC,R1233zd(E),R227ea,0.4290002014999384,26.422821525954745,0.16437430136806305,114.66122645798919,46.94881028255189,67.7124161754373,75.0,25.0,10.263810960300212,3.6012986074681237,6.852033296970259,15.820799853578256,0.719965215357389,0.8397272532622027,0.5799459103034008,0.4423453484274217,89.66122645798919,0.5236244487972711
DC-F,SRVCHP_SRORC,R1233zd(E),R227ea,0.4314849083325333,32.7135598188183,0.12085158251940673,123.76299384673149,58.25754137183669,65.50545247489481,75.0,25.0,6.60205996756544,9.982519072896373,3.1765397744042048,21.418486152374058,0.8388073050118878,0.7278600218132631,0.623597066562792,0.49373750174489345,98.76299384673149,0.5898721687421253
DC-F,SRVCHP_SRORC,R1233zd(E),R227ea,0.4344253972082861,23.01435161028652,0.21928204182045566,116.45911879796448,40.972866514900275,75.4862522830642,75.0,25.0,15.885264687013311,13.725241256357775,2.94937483464332,20.16867770864558,0.7964153696341528,0.7752566342859311,0.6313379321946038,0.45330765639179976,91.45911879796448,0.4479910483875356
