representative_id,repeat,wp,representative_type,component,density_kg_m3,enthalpy_J_kg,entropy_J_kgK,fluid,phase,pressure_Pa,quality,state,temperature_K
S5_DCB_density,1,DC-B,density,HE_EXPANSION,90.34865472589888,363602.34450716665,1512.0649483261193,R227EA,gas,1118959.8631753398,-1.0,12,335.2162032928061
S5_DCB_density,1,DC-B,density,HE_EXPANSION,89.265450412875,363491.0012366737,1512.1067474120916,R227EA,gas,1107702.865280165,-1.0,13,334.90908936228976
S5_DCB_density,1,DC-B,density,HE_EXPANSION,88.18715513825572,363378.31278309226,1512.149127651026,R227EA,gas,1096445.8673849904,-1.0,14,334.60058444402756
S5_DCB_density,1,DC-B,density,HE_EXPANSION,87.11372520432761,363264.2523372892,1512.1921013128615,R227EA,gas,1085188.8694898158,-1.0,15,334.29065119752977
S5_DCB_density,1,DC-B,density,HE_EXPANSION,86.04511722480184,363148.79226712085,1512.2356810596782,R227EA,gas,1073931.8715946414,-1.0,16,333.97925116932305
S5_DCB_density,1,DC-B,density,HE_EXPANSION,84.98128812350143,363031.90408314724,1512.279879962534,R227EA,gas,1062674.8736994667,-1.0,17,333.6663447482634
S5_DCB_density,1,DC-B,density,HE_EXPANSION,83.92219513276864,362913.558402546,1512.3247115192066,R227EA,gas,1051417.875804292,-1.0,18,333.3518911184072
S5_DCB_density,1,DC-B,density,HE_EXPANSION,82.86779579159283,362793.7249111056,1512.370189672908,R227EA,gas,1040160.8779091174,-1.0,19,333.03584820929075
S5_DCB_density,1,DC-B,density,HE_EXPANSION,81.81804794346519,362672.37232318305,1512.4163288320344,R227EA,gas,1028903.8800139428,-1.0,20,332.71817264344975
S5_DCB_density,1,DC-B,density,HE_EXPANSION,80.77290973396327,362549.4683394792,1512.4631438909973,R227EA,gas,1017646.8821187683,-1.0,21,332.39881968099877
S5_DCB_density,1,DC-B,density,HE_EXPANSION,79.73233960806665,362424.97960249975,1512.5106502522451,R227EA,gas,1006389.8842235936,-1.0,22,332.0777431610817
S5_DCB_density,1,DC-B,density,HE_EXPANSION,78.69629630720438,362298.87164954125,1512.558863849528,R227EA,gas,995132.886328419,-1.0,23,331.7548954399865
S5_DCB_density,1,DC-B,density,HE_EXPANSION,77.66473886603634,362171.1088630377,1512.6078011725094,R227EA,gas,983875.8884332444,-1.0,24,331.43022732569887
S5_DCB_density,1,DC-B,density,HE_EXPANSION,76.63762660897002,362041.6544180812,1512.657479292798,R227EA,gas,972618.8905380699,-1.0,25,331.1036880086507
S5_DCB_density,1,DC-B,density,HE_EXPANSION,75.61491914640753,361910.4702269313,1512.707915891528,R227EA,gas,961361.8926428952,-1.0,26,330.77522498841046
S5_DCB_density,1,DC-B,density,HE_EXPANSION,74.59657637072544,361777.51688029343,1512.759129288582,R227EA,gas,950104.8947477206,-1.0,27,330.4447839960265
S5_DCB_density,1,DC-B,density,HE_EXPANSION,73.58255845198512,361642.75358514185,1512.8111384735616,R227EA,gas,938847.8968525459,-1.0,28,330.1123089117153
S5_DCB_density,1,DC-B,density,HE_EXPANSION,72.57282583336699,361506.1380988376,1512.863963138668,R227EA,gas,927590.8989573714,-1.0,29,329.77774167757127
S5_DCB_density,1,DC-B,density,HE_EXPANSION,71.56733922632823,361367.62665927666,1512.9176237136048,R227EA,gas,916333.9010621968,-1.0,30,329.44102220493085
S5_DCB_density,1,DC-B,density,HE_EXPANSION,70.56605960547701,361227.17391076946,1512.9721414026676,R227EA,gas,905076.9031670222,-1.0,31,329.1020882760016
S5_DCB_density,1,DC-B,density,HE_EXPANSION,69.56894820315713,361084.7328253425,1513.0275382241798,R227EA,gas,893819.9052718475,-1.0,32,328.76087543933414
S5_DCB_density,1,DC-B,density,HE_EXPANSION,68.57596650373492,360940.25461911445,1513.083837052472,R227EA,gas,882562.907376673,-1.0,33,328.41731689867265
S5_DCB_density,1,DC-B,density,HE_EXPANSION,67.5870762375829,360793.68866336567,1513.1410616625715,R227EA,gas,871305.9094814984,-1.0,34,328.07134339467586
S5_DCB_density,1,DC-B,density,HE_EXPANSION,66.60223937475686,360644.98238990037,1513.1992367777757,R227EA,gas,860048.9115863238,-1.0,35,327.7228830789425
S5_DCB_density,1,DC-B,density,HE_EXPANSION,65.6214181182977,360494.08119025157,1513.2583881207356,R227EA,gas,848791.9136911491,-1.0,36,327.37186137987095
S5_DCB_density,1,DC-B,density,HE_EXPANSION,64.64457489728666,360340.9283082335,1513.3185424673404,R227EA,gas,837534.9157959745,-1.0,37,327.0182008593779
S5_DCB_density,1,DC-B,density,HE_EXPANSION,63.67167235945731,360185.46472532116,1513.379727704929,R227EA,gas,826277.9179007999,-1.0,38,326.66182106016925
S5_DCB_density,1,DC-B,density,HE_EXPANSION,62.70267336348112,360027.6290382576,1513.441972894228,R227EA,gas,815020.9200056253,-1.0,39,326.30263834247575
S5_DCB_density,1,DC-B,density,HE_EXPANSION,61.73754097085313,359867.35732825723,1513.5053083357257,R227EA,gas,803763.9221104507,-1.0,40,325.94056570951653
S5_DCB_density,1,DC-B,density,HE_EXPANSION,60.77623843737125,359704.5830210986,1513.5697656407808,R227EA,gas,792506.924215276,-1.0,41,325.57551262071263
S5_DCB_density,1,DC-B,density,HE_EXPANSION,59.81872920418168,359539.2367373281,1513.6353778078778,R227EA,gas,781249.9263201015,-1.0,42,325.20738479161696
S5_DCB_density,1,DC-B,density,HE_EXPANSION,58.864976888366556,359371.24613173015,1513.702179304504,R227EA,gas,769992.9284249269,-1.0,43,324.83608397941424
S5_DCB_density,1,DC-B,density,HE_EXPANSION,57.91494527304696,359200.53572111786,1513.7702061551122,R227EA,gas,758735.9305297523,-1.0,44,324.46150775272105
S5_DCB_density,1,DC-B,density,HE_EXPANSION,56.96859829696711,359027.02669941576,1513.839496035771,R227EA,gas,747478.9326345776,-1.0,45,324.08354924430006
S5_DCB_density,1,DC-B,density,HE_EXPANSION,56.025900043529056,358850.63673887495,1513.910088376053,R227EA,gas,736221.9347394031,-1.0,46,323.70209688513205
S5_DCB_density,1,DC-B,density,HE_EXPANSION,55.086814729233666,358671.27977617295,1513.9820244689186,R227EA,gas,724964.9368442284,-1.0,47,323.3170341181557
S5_DCB_density,1,DC-B,density,HE_EXPANSION,54.15130669149208,358488.86578197265,1514.0553475892696,R227EA,gas,713707.9389490539,-1.0,48,322.9282390897602
S5_DCB_density,1,DC-B,density,HE_EXPANSION,53.21934037575333,358303.3005123945,1514.1301031220778,R227EA,gas,702450.9410538792,-1.0,49,322.53558431694614
S5_DCB_density,2,DC-B,density,HE_EXPANSION,103.74634462954103,364842.30515268864,1511.6046943024155,R227EA,gas,1254043.837917435,-1.0,0,338.80531526752134
S5_DCB_density,2,DC-B,density,HE_EXPANSION,102.600709577322,364745.27242011187,1511.6403535089128,R227EA,gas,1242786.8400222603,-1.0,1,338.51233382691214
S5_DCB_density,2,DC-B,density,HE_EXPANSION,101.4605322974171,364647.16245403746,1511.6764721111872,R227EA,gas,1231529.8421270857,-1.0,2,338.21833615959093
S5_DCB_density,2,DC-B,density,HE_EXPANSION,100.3257653626776,364547.95617646794,1511.7130587218662,R227EA,gas,1220272.8442319112,-1.0,3,337.9232955147401
S5_DCB_density,2,DC-B,density,HE_EXPANSION,99.19636164904426,364447.63398990355,1511.7501221976577,R227EA,gas,1209015.8463367366,-1.0,4,337.62718441794726
S5_DCB_density,2,DC-B,density,HE_EXPANSION,98.07227433810587,364346.1757580741,1511.7876716486887,R227EA,gas,1197758.848441562,-1.0,5,337.3299746470037
S5_DCB_density,2,DC-B,density,HE_EXPANSION,96.95345691928718,364243.56078577513,1511.8257164482907,R227EA,gas,1186501.8505463873,-1.0,6,337.0316372064702
S5_DCB_density,2,DC-B,density,HE_EXPANSION,95.83986319170725,364139.76779775706,1511.864266243148,R227EA,gas,1175244.8526512128,-1.0,7,336.7321423009052
S5_DCB_density,2,DC-B,density,HE_EXPANSION,94.73144726559767,364034.7749166073,1511.9033309642991,R227EA,gas,1163987.8547560382,-1.0,8,336.43145930682584
S5_DCB_density,2,DC-B,density,HE_EXPANSION,93.62816356347808,363928.55963958224,1511.9429208382971,R227EA,gas,1152730.8568608635,-1.0,9,336.1295567431044
S5_DCB_density,2,DC-B,density,HE_EXPANSION,92.52996682103381,363821.0988143043,1511.9830463987757,R227EA,gas,1141473.8589656889,-1.0,10,335.8264022397798
S5_DCB_density,2,DC-B,density,HE_EXPANSION,91.43681208749989,363712.36861328216,1512.023718499291,R227EA,gas,1130216.8610705142,-1.0,11,335.52196250546194
S5_DCB_density,2,DC-B,density,HE_EXPANSION,90.34865472589888,363602.34450716665,1512.0649483261193,R227EA,gas,1118959.8631753398,-1.0,12,335.2162032928061
S5_DCB_density,2,DC-B,density,HE_EXPANSION,89.265450412875,363491.0012366737,1512.1067474120916,R227EA,gas,1107702.865280165,-1.0,13,334.90908936228976
S5_DCB_density,2,DC-B,density,HE_EXPANSION,88.18715513825572,363378.31278309226,1512.149127651026,R227EA,gas,1096445.8673849904,-1.0,14,334.60058444402756
S5_DCB_density,2,DC-B,density,HE_EXPANSION,87.11372520432761,363264.2523372892,1512.1921013128615,R227EA,gas,1085188.8694898158,-1.0,15,334.29065119752977
S5_DCB_density,2,DC-B,density,HE_EXPANSION,86.04511722480184,363148.79226712085,1512.2356810596782,R227EA,gas,1073931.8715946414,-1.0,16,333.97925116932305
S5_DCB_density,2,DC-B,density,HE_EXPANSION,84.98128812350143,363031.90408314724,1512.279879962534,R227EA,gas,1062674.8736994667,-1.0,17,333.6663447482634
S5_DCB_density,2,DC-B,density,HE_EXPANSION,83.92219513276864,362913.558402546,1512.3247115192066,R227EA,gas,1051417.875804292,-1.0,18,333.3518911184072
S5_DCB_density,2,DC-B,density,HE_EXPANSION,82.86779579159283,362793.7249111056,1512.370189672908,R227EA,gas,1040160.8779091174,-1.0,19,333.03584820929075
S5_DCB_density,2,DC-B,density,HE_EXPANSION,81.81804794346519,362672.37232318305,1512.4163288320344,R227EA,gas,1028903.8800139428,-1.0,20,332.71817264344975
S5_DCB_density,2,DC-B,density,HE_EXPANSION,80.77290973396327,362549.4683394792,1512.4631438909973,R227EA,gas,1017646.8821187683,-1.0,21,332.39881968099877
S5_DCB_density,2,DC-B,density,HE_EXPANSION,79.73233960806665,362424.97960249975,1512.5106502522451,R227EA,gas,1006389.8842235936,-1.0,22,332.0777431610817
S5_DCB_density,2,DC-B,density,HE_EXPANSION,78.69629630720438,362298.87164954125,1512.558863849528,R227EA,gas,995132.886328419,-1.0,23,331.7548954399865
S5_DCB_density,2,DC-B,density,HE_EXPANSION,77.66473886603634,362171.1088630377,1512.6078011725094,R227EA,gas,983875.8884332444,-1.0,24,331.43022732569887
S5_DCB_density,2,DC-B,density,HE_EXPANSION,76.63762660897002,362041.6544180812,1512.657479292798,R227EA,gas,972618.8905380699,-1.0,25,331.1036880086507
S5_DCB_density,2,DC-B,density,HE_EXPANSION,75.61491914640753,361910.4702269313,1512.707915891528,R227EA,gas,961361.8926428952,-1.0,26,330.77522498841046
S5_DCB_density,2,DC-B,density,HE_EXPANSION,74.59657637072544,361777.51688029343,1512.759129288582,R227EA,gas,950104.8947477206,-1.0,27,330.4447839960265
S5_DCB_density,2,DC-B,density,HE_EXPANSION,73.58255845198512,361642.75358514185,1512.8111384735616,R227EA,gas,938847.8968525459,-1.0,28,330.1123089117153
S5_DCB_density,2,DC-B,density,HE_EXPANSION,72.57282583336699,361506.1380988376,1512.863963138668,R227EA,gas,927590.8989573714,-1.0,29,329.77774167757127
S5_DCB_density,2,DC-B,density,HE_EXPANSION,71.56733922632823,361367.62665927666,1512.9176237136048,R227EA,gas,916333.9010621968,-1.0,30,329.44102220493085
S5_DCB_density,2,DC-B,density,HE_EXPANSION,70.56605960547701,361227.17391076946,1512.9721414026676,R227EA,gas,905076.9031670222,-1.0,31,329.1020882760016
S5_DCB_density,2,DC-B,density,HE_EXPANSION,69.56894820315713,361084.7328253425,1513.0275382241798,R227EA,gas,893819.9052718475,-1.0,32,328.76087543933414
S5_DCB_density,2,DC-B,density,HE_EXPANSION,68.57596650373492,360940.25461911445,1513.083837052472,R227EA,gas,882562.907376673,-1.0,33,328.41731689867265
S5_DCB_density,2,DC-B,density,HE_EXPANSION,67.5870762375829,360793.68866336567,1513.1410616625715,R227EA,gas,871305.9094814984,-1.0,34,328.07134339467586
S5_DCB_density,2,DC-B,density,HE_EXPANSION,66.60223937475686,360644.98238990037,1513.1992367777757,R227EA,gas,860048.9115863238,-1.0,35,327.7228830789425
S5_DCB_density,2,DC-B,density,HE_EXPANSION,65.6214181182977,360494.08119025157,1513.2583881207356,R227EA,gas,848791.9136911491,-1.0,36,327.37186137987095
S5_DCB_density,2,DC-B,density,HE_EXPANSION,64.64457489728666,360340.9283082335,1513.3185424673404,R227EA,gas,837534.9157959745,-1.0,37,327.0182008593779
S5_DCB_density,2,DC-B,density,HE_EXPANSION,63.67167235945731,360185.46472532116,1513.379727704929,R227EA,gas,826277.9179007999,-1.0,38,326.66182106016925
S5_DCB_density,2,DC-B,density,HE_EXPANSION,62.70267336348112,360027.6290382576,1513.441972894228,R227EA,gas,815020.9200056253,-1.0,39,326.30263834247575
S5_DCB_density,2,DC-B,density,HE_EXPANSION,61.73754097085313,359867.35732825723,1513.5053083357257,R227EA,gas,803763.9221104507,-1.0,40,325.94056570951653
S5_DCB_density,2,DC-B,density,HE_EXPANSION,60.77623843737125,359704.5830210986,1513.5697656407808,R227EA,gas,792506.924215276,-1.0,41,325.57551262071263
S5_DCB_density,2,DC-B,density,HE_EXPANSION,59.81872920418168,359539.2367373281,1513.6353778078778,R227EA,gas,781249.9263201015,-1.0,42,325.20738479161696
S5_DCB_density,2,DC-B,density,HE_EXPANSION,58.864976888366556,359371.24613173015,1513.702179304504,R227EA,gas,769992.9284249269,-1.0,43,324.83608397941424
S5_DCB_density,2,DC-B,density,HE_EXPANSION,57.91494527304696,359200.53572111786,1513.7702061551122,R227EA,gas,758735.9305297523,-1.0,44,324.46150775272105
S5_DCB_density,2,DC-B,density,HE_EXPANSION,56.96859829696711,359027.02669941576,1513.839496035771,R227EA,gas,747478.9326345776,-1.0,45,324.08354924430006
S5_DCB_density,2,DC-B,density,HE_EXPANSION,56.025900043529056,358850.63673887495,1513.910088376053,R227EA,gas,736221.9347394031,-1.0,46,323.70209688513205
S5_DCB_density,2,DC-B,density,HE_EXPANSION,55.086814729233666,358671.27977617295,1513.9820244689186,R227EA,gas,724964.9368442284,-1.0,47,323.3170341181557
S5_DCB_density,2,DC-B,density,HE_EXPANSION,54.15130669149208,358488.86578197265,1514.0553475892696,R227EA,gas,713707.9389490539,-1.0,48,322.9282390897602
S5_DCB_density,2,DC-B,density,HE_EXPANSION,53.21934037575333,358303.3005123945,1514.1301031220778,R227EA,gas,702450.9410538792,-1.0,49,322.53558431694614
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,38.58066377677834,507627.5427236747,1876.3215665973314,R365MFC,gas,690044.7206609452,-1.0,0,382.91816079864583
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,37.82984586434831,507343.8367730485,1876.4040820817206,R365MFC,gas,677999.7105348636,-1.0,1,382.46321951024566
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,37.08284414874102,507054.49428488076,1876.4884429733688,R365MFC,gas,665954.7004087821,-1.0,2,382.00347505560205
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,36.339606893390226,506759.3159308948,1876.5747177869687,R365MFC,gas,653909.6902827006,-1.0,3,381.5387287570248
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,35.60008292175124,506458.0914295422,1876.6629789354117,R365MFC,gas,641864.680156619,-1.0,4,381.06877143240456
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,34.864221586241975,506150.59872651525,1876.7533030290822,R365MFC,gas,629819.6700305375,-1.0,5,380.5933825994589
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,34.13197273648155,505836.6030969524,1876.8457712043908,R365MFC,gas,617774.659904456,-1.0,6,380.1123296040039
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,33.40328668669815,505515.85616016283,1876.9404694849964,R365MFC,gas,605729.6497783745,-1.0,7,379.6253666633279
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,32.67811418216357,505188.0947964173,1877.037489179714,R365MFC,gas,593684.639652293,-1.0,8,379.1322338145007
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,31.956406364495532,504853.03995386884,1877.136927321654,R365MFC,gas,581639.6295262114,-1.0,9,378.63265575600013
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,31.238114735653394,504510.3953319294,1877.2388871537444,R365MFC,gas,569594.6194001299,-1.0,10,378.12634056932524
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,30.523191120409155,504159.84592539526,1877.3434786670912,R365MFC,gas,557549.6092740484,-1.0,11,377.6129783054383
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,29.81158762711657,503801.0564112409,1877.4508191980585,R365MFC,gas,545504.5991479668,-1.0,12,377.0922394181069
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,29.103256606466005,503433.6693571787,1877.5610340934581,R365MFC,gas,533459.5890218853,-1.0,13,376.56377302419514
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,28.398150607982185,503057.3032277866,1877.6742574521938,R365MFC,gas,521414.5788958039,-1.0,14,376.02720496702875
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,27.696222333921543,502671.55016006646,1877.7906329546397,R365MFC,gas,509369.56876972236,-1.0,15,375.4821356555271
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,26.997424590202275,502275.973475613,1877.9103147923333,R365MFC,gas,497324.55864364083,-1.0,16,374.9281376470775
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,26.301710233939808,501870.1048909959,1878.0334687129434,R365MFC,gas,485279.5485175593,-1.0,17,374.3647529367097
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,25.609032117098412,501453.4413812553,1878.1602731980547,R365MFC,gas,473234.5383914778,-1.0,18,373.7914899085631
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,24.919343025695145,501025.4416433095,1878.2909207944624,R365MFC,gas,461189.52826539625,-1.0,19,373.20781989772644
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,24.23259561390027,500585.52209633216,1878.4256196236495,R365MFC,gas,449144.5181393147,-1.0,20,372.61317330099195
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,23.548742332271843,500133.0523442456,1878.5645950987691,R365MFC,gas,437099.5080132332,-1.0,21,372.0069351634156
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,22.867735349235918,499667.3500109459,1878.708091884231,R365MFC,gas,425054.49788715167,-1.0,22,371.3884401533405
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,22.18952646476525,499187.674841054,1878.8563761401945,R365MFC,gas,413009.48776107014,-1.0,23,370.7569668210876
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,21.514067015025557,498693.22193692205,1879.0097381030314,R365MFC,gas,400964.4776349886,-1.0,24,370.1117310148893
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,20.841307766529432,498183.11397524737,1879.1684950638487,R365MFC,gas,388919.4675089071,-1.0,25,369.45187830080346
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,20.17119879805977,497656.3922124285,1879.3329948209682,R365MFC,gas,376874.45738282555,-1.0,26,368.7764751997677
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,19.503689368282277,497112.0060447234,1879.5036196996596,R365MFC,gas,364829.4472567441,-1.0,27,368.08449901268585
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,18.838727766544313,496548.8008347241,1879.6807912545175,R365MFC,gas,352784.43713066255,-1.0,28,367.37482595086044
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,18.176261143828494,495965.5036460668,1879.8649757982382,R365MFC,gas,340739.427004581,-1.0,29,366.6462172207034
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,17.516235320169535,495360.70643877663,1880.056690937055,R365MFC,gas,328694.4168784995,-1.0,30,365.89730262363895
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,16.85859456400732,494732.84616159817,1880.2565133406385,R365MFC,gas,316649.40675241797,-1.0,31,365.12656111793257
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,16.20328133788599,494080.1810258404,1880.465088036692,R365MFC,gas,304604.39662633644,-1.0,32,364.33229763971485
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,15.550236003543318,493400.76204477757,1880.683139603217,R365MFC,gas,292559.3865002549,-1.0,33,363.51261528295476
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,14.899396477667066,492692.3986551847,1880.9114857421857,R365MFC,gas,280514.3763741734,-1.0,34,362.66538167443446
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,14.250697827279941,491952.61687685637,1881.1510538684643,R365MFC,gas,268469.36624809186,-1.0,35,361.78818802387303
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,13.604071790656883,491178.6079736432,1881.4029015534227,R365MFC,gas,256424.35612201033,-1.0,36,360.8782988431963
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,12.95944620558735,490367.1648990169,1881.6682419482145,R365MFC,gas,244379.3459959288,-1.0,37,359.932589656394
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,12.316744321257044,489514.6028553158,1881.9484757137845,R365MFC,gas,232334.33586984733,-1.0,38,358.94746907785606
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,11.675883962425205,488616.6589383971,1882.2452315595067,R365MFC,gas,220289.3257437658,-1.0,39,357.9187802930326
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,11.03677650399013,487668.3638753934,1882.5604183284856,R365MFC,gas,208244.31561768427,-1.0,40,356.8416750286202
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,10.39932559905604,486663.87596914166,1882.89629280613,R365MFC,gas,196199.30549160275,-1.0,41,355.71045022785415
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,9.763425582029472,485596.2630111102,1883.2555493015143,R365MFC,gas,184154.29536552122,-1.0,42,354.51833332357376
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,9.128959436539885,484457.2112326315,1883.6414399484838,R365MFC,gas,172109.2852394397,-1.0,43,353.25719534579133
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,8.495796170277957,483236.6298114229,1884.057939271583,R365MFC,gas,160064.27511335816,-1.0,44,351.91716059054744
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,7.863787365317012,481922.10233144375,1884.5099740716303,R365MFC,gas,148019.26498727663,-1.0,45,350.4860645027952
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,7.232762555862846,480498.10791567207,1885.0037523588448,R365MFC,gas,135974.2548611951,-1.0,46,348.94868277814305
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,6.602522894290261,478944.8849025404,1885.5472472619485,R365MFC,gas,123929.24473511358,-1.0,47,347.285604807037
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,5.972832241127343,477236.7195039158,1886.150932462959,R365MFC,gas,111884.23460903205,-1.0,48,345.4715339239424
S5_DCB_efficiency,1,DC-B,efficiency,HE_EXPANSION,5.3434042361874345,475339.26937457494,1886.8289439190887,R365MFC,gas,99839.22448295055,-1.0,49,343.4726236206248
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,38.58066377677834,507627.5427236747,1876.3215665973314,R365MFC,gas,690044.7206609452,-1.0,0,382.91816079864583
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,37.82984586434831,507343.8367730485,1876.4040820817206,R365MFC,gas,677999.7105348636,-1.0,1,382.46321951024566
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,37.08284414874102,507054.49428488076,1876.4884429733688,R365MFC,gas,665954.7004087821,-1.0,2,382.00347505560205
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,36.339606893390226,506759.3159308948,1876.5747177869687,R365MFC,gas,653909.6902827006,-1.0,3,381.5387287570248
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,35.60008292175124,506458.0914295422,1876.6629789354117,R365MFC,gas,641864.680156619,-1.0,4,381.06877143240456
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,34.864221586241975,506150.59872651525,1876.7533030290822,R365MFC,gas,629819.6700305375,-1.0,5,380.5933825994589
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,34.13197273648155,505836.6030969524,1876.8457712043908,R365MFC,gas,617774.659904456,-1.0,6,380.1123296040039
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,33.40328668669815,505515.85616016283,1876.9404694849964,R365MFC,gas,605729.6497783745,-1.0,7,379.6253666633279
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,32.67811418216357,505188.0947964173,1877.037489179714,R365MFC,gas,593684.639652293,-1.0,8,379.1322338145007
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,31.956406364495532,504853.03995386884,1877.136927321654,R365MFC,gas,581639.6295262114,-1.0,9,378.63265575600013
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,31.238114735653394,504510.3953319294,1877.2388871537444,R365MFC,gas,569594.6194001299,-1.0,10,378.12634056932524
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,30.523191120409155,504159.84592539526,1877.3434786670912,R365MFC,gas,557549.6092740484,-1.0,11,377.6129783054383
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,29.81158762711657,503801.0564112409,1877.4508191980585,R365MFC,gas,545504.5991479668,-1.0,12,377.0922394181069
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,29.103256606466005,503433.6693571787,1877.5610340934581,R365MFC,gas,533459.5890218853,-1.0,13,376.56377302419514
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,28.398150607982185,503057.3032277866,1877.6742574521938,R365MFC,gas,521414.5788958039,-1.0,14,376.02720496702875
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,27.696222333921543,502671.55016006646,1877.7906329546397,R365MFC,gas,509369.56876972236,-1.0,15,375.4821356555271
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,26.997424590202275,502275.973475613,1877.9103147923333,R365MFC,gas,497324.55864364083,-1.0,16,374.9281376470775
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,26.301710233939808,501870.1048909959,1878.0334687129434,R365MFC,gas,485279.5485175593,-1.0,17,374.3647529367097
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,25.609032117098412,501453.4413812553,1878.1602731980547,R365MFC,gas,473234.5383914778,-1.0,18,373.7914899085631
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,24.919343025695145,501025.4416433095,1878.2909207944624,R365MFC,gas,461189.52826539625,-1.0,19,373.20781989772644
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,24.23259561390027,500585.52209633216,1878.4256196236495,R365MFC,gas,449144.5181393147,-1.0,20,372.61317330099195
S5_DCB_efficiency,2,DC-B,efficiency,HE_EXPANSION,23.548742332271843,500133.0523442456,1878.5645950987691,R365MFC,gas,437099.5080132332,-1.0,21,372.0069351634156
