22.57539076, 12.52338230, 17.45954207, 48.69449661, 120.87843011, 91.89214397, 22.87490866, 29.82659853, 0.79889195, 0.79987366, 0.53397034, 
22.57539076, 12.52338230, 17.45954207, 48.69449661, 120.87843011, 91.89214397, 22.87490866, 29.82659853, 0.79889195, 0.79987366, 0.53397034, 
22.60538974, 12.58436205, 8.99307200, 48.18995677, 105.47003254, 83.88179288, 16.50375180, 1.35356367, 0.79938457, 0.79986651, 0.50437714, 
22.60538974, 12.58436205, 8.99307200, 48.18995677, 105.47003254, 83.88179288, 16.50375180, 1.35356367, 0.79938457, 0.79986651, 0.50437714, 
84.66698944, 13.01413209, 11.13947101, 46.55700848, 120.19070791, 99.87219766, 27.42876192, 21.61042891, 0.79825903, 0.79998211, 0.49141990, 
41.40840720, 15.77529733, 17.62110048, 48.58536399, 117.82797597, 39.05321896, 31.05923850, 3.50263106, 0.79906241, 0.79985799, 0.47089105, 
33.30380977, 10.08239621, 9.34470015, 48.47385722, 114.82519348, 35.44926230, 10.79315979, 13.00693691, 0.79993358, 0.79990502, 0.52944892, 
33.20523577, 8.35088337, 12.93060410, 46.60223415, 110.01489901, 24.68871047, 24.79970276, 25.64205777, 0.79978121, 0.79993339, 0.50812064, 
21.40690300, 14.03783694, 11.15316477, 48.85967762, 108.88191967, 83.80798685, 12.09541143, 2.43735663, 0.79976758, 0.79992402, 0.49165710, 
44.32500879, 16.09851226, 13.59306493, 47.81108260, 119.17931349, 29.62847811, 19.53450345, 16.59396284, 0.79995860, 0.79993648, 0.49515927, 
65.94132785, 11.64821280, 17.60033523, 47.38246892, 119.58398969, 87.21477818, 19.60890360, 8.86488284, 0.79996407, 0.79998153, 0.50179738, 
81.36897885, 9.26277243, 16.48873541, 49.55671956, 109.04503679, 8.57772929, 4.26098220, 8.58074653, 0.79996005, 0.79983884, 0.49915269, 
57.93678213, 9.86713585, 6.00583008, 48.64511814, 114.09214421, 31.93858361, 27.18807691, 14.47170690, 0.79993140, 0.79989183, 0.49777548, 
