45.69963967, 18.21425177, 16.89395729, 23.63698785, 105.72732004, 96.81791992, 3.55831013, 24.30057295, 0.72274289, 0.78625841, 0.48708504, 
71.36884540, 7.69410847, 10.74716118, 39.17298375, 62.80793992, 20.37211999, 13.47049998, 13.01767712, 0.72574239, 0.76349991, 0.53950433, 
52.93846363, 16.69833215, 5.61718482, 7.81107172, 100.55028042, 39.70841625, 1.22804487, 17.89150343, 0.71636964, 0.77445164, 0.52705988, 
20.69619850, 18.41845393, 15.96602090, 43.84886943, 88.07091905, 72.64946906, 31.66376345, 5.49195244, 0.76262846, 0.74964287, 0.46079135, 
30.39896105, 16.44318208, 13.01820481, 35.85435748, 67.89975921, 53.30259090, 22.48654728, 21.58509655, 0.70866321, 0.73001507, 0.50993763, 
41.37316246, 5.27881580, 19.62080716, 37.27683867, 122.81011525, 95.14547327, 15.23403267, 2.13739037, 0.70043143, 0.77916562, 0.53477539, 
12.61933587, 6.34988221, 14.57285304, 12.24198169, 119.27428265, 83.69559502, 10.21888720, 11.47886734, 0.79621821, 0.71526649, 0.51965972, 
59.05994215, 12.83750403, 10.62518054, 14.78361549, 92.43113847, 69.58604364, 30.19351647, 29.95611510, 0.77896399, 0.70378622, 0.49549102, 
95.96222803, 8.67976482, 12.04863910, 47.83369542, 114.99315384, 76.26101401, 17.49035713, 14.94204229, 0.74053189, 0.78468629, 0.49444626, 
19.84900734, 19.77949642, 7.20149371, 31.15530463, 54.51905261, 85.90294955, 12.85056184, 4.46687716, 0.73255593, 0.73698998, 0.47829905, 
68.31745173, 9.95963223, 7.98458147, 19.42185928, 75.86043248, 12.70973789, 28.26292590, 7.83292164, 0.78565092, 0.75498236, 0.48044136, 
37.48876438, 13.92515550, 17.57347470, 3.79648282, 56.54598096, 6.38547051, 23.58031236, 28.82384017, 0.78219469, 0.70823414, 0.46908595, 
7.80879323, 11.02795467, 3.49351045, 41.19858563, 147.53779695, 29.23439687, 20.18726684, 26.89579485, 0.71155319, 0.79724531, 0.52030554, 
91.79717057, 6.56843339, 13.41574777, 24.68965456, 134.00929327, 48.94488232, 27.66791685, 20.20838425, 0.79233263, 0.75740581, 0.45334327, 
85.78786344, 4.34290428, 3.91928360, 33.41935112, 82.39086541, 57.89283038, 9.20105232, 25.90990639, 0.77289038, 0.71106852, 0.45902221, 
60.12402252, 14.30797737, 15.36433488, 14.52782893, 144.05509691, 34.14519950, 25.54542284, 18.20025177, 0.75704557, 0.74214352, 0.54365211, 
81.08872167, 3.26926481, 18.87884722, 7.16183024, 96.91416329, 24.77185249, 6.74273590, 1.01361067, 0.73776803, 0.72577016, 0.50065750, 
75.55563343, 11.80199985, 4.76516392, 21.31888323, 129.83196149, 64.67404634, 18.57480214, 14.69858750, 0.76923871, 0.79155696, 0.51253276, 
4.40878281, 15.23416345, 9.19965415, 45.48356095, 74.48302976, 44.81522146, 1.76694352, 31.64848942, 0.75312195, 0.76940701, 0.54700638, 
29.98476354, 9.00174146, 8.77657874, 28.16969281, 136.54409604, 17.84088673, 6.58627994, 8.61727977, 0.74730782, 0.72200011, 0.47444014, 
