24.67376268, 8.64144760, 12.22238839, 12.68367655, 147.68286935, 91.45454027, 26.39803192, 3.70209701, 0.77348265, 0.78216865, 0.48530530, 
16.34536195, 8.18560983, 18.37739637, 19.00143106, 145.03816089, 33.19956675, 15.80018021, 4.19582851, 0.78349884, 0.78664165, 0.50722383, 
16.34536195, 8.18560983, 18.37739637, 19.00143106, 145.03816089, 33.19956675, 15.80018021, 4.19582851, 0.78349884, 0.78664165, 0.50722383, 
60.28327001, 13.38731075, 12.18705178, 7.48056171, 140.04880585, 98.61720401, 28.46264722, 4.66610169, 0.78700112, 0.77886509, 0.50024435, 
60.28327001, 13.38731075, 12.18705178, 7.48056171, 140.04880585, 98.61720401, 28.46264722, 4.66610169, 0.78700112, 0.77886509, 0.50024435, 
2.20261211, 6.05957347, 11.29774736, 19.67746590, 134.31270456, 92.12882926, 25.19067937, 4.08141608, 0.78610031, 0.78073736, 0.51306284, 
24.67376268, 8.64144760, 12.22238839, 12.68367655, 147.68286935, 91.45454027, 26.39803192, 3.70209701, 0.77348265, 0.78216865, 0.48530530, 
29.65460109, 8.64144760, 12.22238839, 16.92793231, 147.23583583, 91.23404221, 26.39803192, 3.70209701, 0.77348265, 0.78240473, 0.48530530, 
1.27546900, 6.23441113, 12.30899455, 18.38049987, 147.23583583, 91.30873960, 28.42902983, 3.70209701, 0.78622480, 0.77608098, 0.46863384, 
55.41888620, 12.16145482, 12.31467802, 16.69672255, 147.23583583, 91.31910062, 28.42772505, 3.70209701, 0.77348265, 0.78352133, 0.51466343, 
55.41888620, 10.15202264, 12.31467802, 16.69672255, 147.23583583, 91.35611174, 28.42772505, 3.70209701, 0.77348265, 0.77833219, 0.45565279, 
16.34536195, 8.18560983, 18.37739637, 19.00143106, 145.03816089, 33.19956675, 15.80018021, 4.19582851, 0.78349884, 0.78664165, 0.50722383, 
16.34536195, 8.18560983, 18.37739637, 19.00143106, 145.03816089, 33.19956675, 15.80018021, 4.19582851, 0.78349884, 0.78664165, 0.50722383, 
60.28327001, 13.38731075, 12.18705178, 7.48056171, 140.04880585, 98.61720401, 28.46264722, 4.66610169, 0.78700112, 0.77886509, 0.50024435, 
60.28327001, 13.38731075, 12.18705178, 7.48056171, 140.04880585, 98.61720401, 28.46264722, 4.66610169, 0.78700112, 0.77886509, 0.50024435, 
2.20261211, 6.05957347, 11.29774736, 19.67746590, 134.31270456, 92.12882926, 25.19067937, 4.08141608, 0.78610031, 0.78073736, 0.51306284, 
1.27546900, 6.23441113, 12.30899455, 18.38049987, 147.23583583, 91.30873960, 28.42902983, 3.70209701, 0.78622480, 0.77608098, 0.46863384, 
24.67376268, 8.64144760, 11.45772450, 12.68367655, 147.68286935, 91.45454027, 25.06077273, 4.19445384, 0.78536182, 0.78216865, 0.48530530, 
29.65460109, 8.64144760, 12.22238839, 16.92793231, 147.23583583, 91.23404221, 29.42991096, 3.70209701, 0.77416013, 0.79865156, 0.48530530, 
55.41888620, 12.48206646, 12.31467802, 16.69672255, 147.23583583, 91.31910062, 28.42772505, 3.70209701, 0.77348265, 0.78352133, 0.51466343, 
