T_st_ht,dT_st_sp,dT_hp_cs_gl,dT_hp_ev_sh,dT_he_ev_sh,dT_hp_cd_sc,eta_max_cp,eta_max_ex,eta_pm,eta_p2p,energy_density_thermal,exergy_efficiency,wp,cb_config,fluid_hp,fluid_he,label
96.8253825433354,20.047231378845996,2.7863369256341217,3.0986165138234485,2.9497945156008174,14.921499991029993,0.8993871296316021,0.8996351848135326,0.548934161791191,0.49096952213385825,11.316973189774128,0.13261121699697287,DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,Cold-plate liquid (Summer)
110.51451608871429,69.99999641583534,2.7864726165305242,3.5366000350432163,2.936646183129743,14.835595692274,0.8993895206232447,0.8996297219750409,0.5488994803352877,0.010026530037890632,39.614163372744954,0.002986966134998956,DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,Cold-plate liquid (Summer)
110.51451608871429,69.99999641583534,2.7864726165305242,3.5366000350432163,2.936646183129743,14.835595692274,0.8993895206232447,0.8996297219750409,0.5488994803352877,0.010026530037890632,39.614163372744954,0.002986966134998956,DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,Cold-plate liquid (Summer)
107.25765135965342,20.00208925633773,17.582796883531792,8.873445464153388,2.9664504526085875,14.865886852033148,0.8999236315280706,0.8997885047267338,0.5489175512414624,0.37811139207611316,11.235864664550803,0.30015163402391887,DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,Cold-plate liquid (Summer)
107.25765135965342,20.00208925633773,17.582796883531792,8.873445464153388,2.9664504526085875,14.865886852033148,0.8999236315280706,0.8997885047267338,0.5489175512414624,0.37811139207611316,11.235864664550803,0.30015163402391887,DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,Cold-plate liquid (Summer)
110.51625423787314,69.99998992884065,5.586647292510945,3.5354617715106755,2.988765228106638,14.915848175140576,0.899805691882933,0.8996352533071121,0.5490170944892012,0.010013368995237049,39.614129830730896,0.004701718127422828,DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,Cold-plate liquid (Summer)
120.03100074963523,58.858798849763424,2.720481196960832,3.5199079710205514,2.9497945156008174,14.922475032093212,0.8993871593881944,0.8996350167063071,0.5489003409266041,0.42038256113010475,33.111827209523476,0.13979596769338673,DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,Cold-plate liquid (Summer)
117.76909813401146,51.97383319462334,4.699981609012772,3.512037528297317,2.889858470089195,14.870959731390386,0.8993559599389851,0.8998934663988849,0.5490313018117017,0.4248735159527029,29.234846969608522,0.19729646481267465,DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,Cold-plate liquid (Summer)
113.08690943760989,69.99899480784237,11.865629064333673,3.4864486393641356,1.2993868279706873,14.860400371442646,0.8984408239800858,0.899161095135708,0.5494364879650872,0.12789268115349564,39.56919160951356,0.08798954572653775,DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,Cold-plate liquid (Summer)
116.96166935494502,50.25827430008329,11.65623653688055,3.487451636739502,2.848249665561658,14.916143763736445,0.8997209748189926,0.8996063100713458,0.5489852748519514,0.3853849802762349,28.271904220527052,0.2727540501218128,DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,Cold-plate liquid (Summer)
