T_st_ht,dT_st_sp,dT_hp_cs_gl,dT_hp_ev_sh,dT_he_ev_sh,dT_hp_cd_sc,eta_max_cp,eta_max_ex,eta_pm,eta_p2p,energy_density_thermal,exergy_efficiency,wp,cb_config,fluid_hp,fluid_he,label
97.76425266744307,59.999572055633124,0.005839429171894395,11.78117071625102,1.5156339501586928,14.96157382692309,0.8964464288593237,0.8997647593431778,0.5449734603033761,0.22652248646908515,34.095364228313,0.00037699593796755983,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
90.67610413147922,15.585356973223417,16.034173462335772,14.964730035077018,2.655209704892449,14.91456575765062,0.8962140774127818,0.8996368203443764,0.5451595779790626,0.40629917814944194,8.815068883553426,0.32966802542575535,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
76.82752537443507,15.049126980705609,0.648455154402361,6.475199859831552,2.4449147499126127,14.979226785322366,0.8962232885285683,0.899589746246285,0.5477708451027848,0.49099655067691944,8.564500428087158,0.04653414970969334,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
76.82752537443507,15.049126980705609,0.648455154402361,6.475199859831552,2.4449147499126127,14.979226785322366,0.8962232885285683,0.899589746246285,0.5477708451027848,0.49099655067691944,8.564500428087158,0.04653414970969334,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
96.5062899532355,59.99995597422168,14.04726609814254,14.419185800921065,2.5075984171026424,14.88587538864779,0.8761274046017843,0.8999963850317226,0.5484456610409353,0.20576772693837897,34.11360305993884,0.1650629908146799,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
96.5062899532355,59.99995597422168,14.04726609814254,14.419185800921065,2.5075984171026424,14.88587538864779,0.8761274046017843,0.8999963850317226,0.5484456610409353,0.20576772693837897,34.11360305993884,0.1650629908146799,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
77.84906720203993,24.214513290363996,1.1221509423524663,6.626375924275112,2.6097739271927107,14.979385616315632,0.8955137469608336,0.899226642167242,0.5424080765005033,0.4288752550253902,13.798799238630782,0.06741872991101085,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
78.28265694225111,30.03687379582951,0.3975963969307127,6.734519596036923,2.435147371704572,14.885234859588774,0.8972364843261301,0.8998235179811752,0.5486990581445078,0.3829443591421238,17.13129689534863,0.024009289298908172,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
112.81159237278929,50.31194732043407,0.9675914128138858,13.992500015161916,2.5149089584102993,14.898674392230268,0.896285660935227,0.8992707132438557,0.5436286883954117,0.32179705485458354,28.356953846310407,0.09279750291472458,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
96.5062899532355,59.99985655590875,0.16439792503019976,8.988196343627457,2.5075984171026424,14.714744079614057,0.874992350789592,0.899764675810467,0.5449683836013427,0.21278537437691158,34.11354608981143,0.009196081400446986,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
99.29268962586306,41.52191175500248,13.869489629301974,13.662366241290268,2.382028489795614,14.907613976481539,0.8978534516063099,0.8999108847911207,0.5436510494326977,0.3397196304321756,23.51152329742515,0.2749271495928253,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
106.07374916204951,42.80912882790212,15.95864857729111,14.881931298565034,1.6378214649292349,14.98049425572184,0.8959732708611456,0.8992310313504981,0.5453359828364458,0.33190198596727705,24.170992761880637,0.2837503285281089,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
109.42202508559194,59.98157993548492,13.876337385047297,14.202036494936806,1.2412436105952454,14.908522453506915,0.8992944050197312,0.8998808988709034,0.5450879073038014,0.2884670494993828,33.91280940332502,0.24280969503132202,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
101.46121925438825,59.99986915861606,1.6262993834467228,13.999717821282584,2.3886707141436903,14.934356828413502,0.8955996573039848,0.8996177126587851,0.544748788612833,0.248319634353319,34.04188824539216,0.08457145006518023,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
104.37337590300682,46.45041779847634,10.885791599565483,14.420126512970581,2.2802198512917387,14.959285709685062,0.8962986771980975,0.8999308160043644,0.5488026643532521,0.32783398928726515,26.264378836647406,0.2587482707661747,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
113.23887689049874,47.515015125690866,13.146754277146997,13.88755406940793,2.4265253612895217,14.930104285166918,0.8962105512424402,0.8994227543819981,0.5488732729974924,0.32733266780228665,26.761949734639952,0.27749354178750457,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
78.37353117003691,25.72963579519963,0.008689032821970671,6.625144163273931,2.40681672790422,14.962479210738922,0.89495538202301,0.8999890150724184,0.5476008692144162,0.41896454165220415,14.662955923939203,0.0006125137792812908,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
77.36823303559083,30.25629359630247,3.2503434755364813,6.73254496100477,2.6699138669784768,14.99519406230894,0.8955192843395687,0.8999995715562682,0.5484339313551289,0.37655510254268554,17.26374265455339,0.13120298116513052,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
78.3078401113837,26.139112665953967,0.20795739293467608,6.625144163273931,2.4148826880930594,14.888857094196291,0.8952676393151826,0.899986958512927,0.5477147418693511,0.4155061315401228,14.897836368400766,0.014050834791481183,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
96.67280371105474,37.159127599417005,0.6167335402826085,9.602278806402207,2.4331816425066184,14.927268990977945,0.8962253137896369,0.8994227543819981,0.5450634598565948,0.36730363350888323,21.049572379523937,0.052930491365495234,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
75.54347202945473,16.891530689572935,3.3105200408011832,6.569416693014887,2.4089411580032847,14.928598176330318,0.8954353390863565,0.8998308786506749,0.5452762988228378,0.4785217995576908,9.621955064858566,0.16357786799771643,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
89.68040558783727,29.988628235572023,13.877583022374466,14.188319902990477,2.362342254758886,14.918017530103187,0.8993496509719868,0.8999351272459652,0.5491334592771742,0.3743808361326612,17.018719605547737,0.29037034807706696,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
77.41654244022789,22.978883841304437,2.7655552969766544,6.59767939918026,2.4206403976379187,14.955685797984167,0.8956025748889098,0.8999312361507599,0.5445843865424354,0.43771645687981775,13.09411378303091,0.13679608362433757,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
114.16918326407571,57.10092172615644,1.9463784229452763,11.74335184964348,2.4219483159304827,14.895101010645165,0.8949826298974142,0.8988730318075768,0.5449725712770443,0.3083824998780743,32.200275014808966,0.1399916495034644,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
118.16185917124459,59.03780698487539,0.3014548971226665,12.854809736452,2.4408140248104475,14.936434307792464,0.8780760360491654,0.8996449195029659,0.5450882101825882,0.3056625823149026,33.24215367092621,0.03855978387355685,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
78.3078401113837,22.028944280582976,0.8553454733472874,6.627844301155635,2.4148550889908638,14.888090577534946,0.8951895482392415,0.8999430657770168,0.5453046746939919,0.44508236113829824,12.545721865706978,0.05601979857066282,DC-A,SBVCHP_SRORC,R600,R227ea,Air-cooled (Winter)
