T_st_ht,dT_st_sp,dT_hp_cs_gl,dT_hp_ev_sh,dT_he_ev_sh,dT_hp_cd_sc,eta_max_cp,eta_max_ex,eta_pm,eta_p2p,energy_density_thermal,exergy_efficiency,wp,cb_config,fluid_hp,fluid_he,label
121.99819410912896,79.99311827892475,19.781181523773295,14.248787048509492,2.973684561296909,14.993785476593896,0.8984956896663543,0.8996003960616007,0.5003289518403763,0.33519631060046523,45.10051465496278,0.19492175129637304,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
84.988547903011,25.203438083298252,2.41141588499809,5.355872843304296,2.9723835115041686,14.991483308184229,0.8987934295420504,0.8996600167001789,0.542189955500874,0.9486915943019575,14.320119581427543,0.04473316065111616,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
84.988547903011,25.203438083298252,2.41141588499809,5.355872843304296,2.9723835115041686,14.991483308184229,0.8987934295420504,0.8996600167001789,0.542189955500874,0.9486915943019575,14.320119581427543,0.04473316065111616,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
106.663278695642,25.170444129658623,19.99805060595307,14.288770851254709,2.9695651900899125,14.998654408003603,0.8987925917350481,0.8996162372974238,0.5434183609031668,0.561610933488142,14.158691057160414,0.2899022878291086,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
106.4145083957178,25.138994844015777,19.8020691893326,13.964809229555682,2.968290730723552,14.842317801231134,0.8988107221624299,0.8995901385156412,0.5434726117795834,0.5634578048180041,14.142571759973682,0.2885438097919959,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
121.99819410912896,79.99311827892475,12.335631057928746,13.97535235499297,2.9727145258384793,14.993785476593896,0.8985241782219848,0.8996103997660646,0.5002831392323445,0.3684846730954301,45.10051465496278,0.15924107895156522,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
121.99819410912896,79.99311827892475,12.335631057928746,13.97535235499297,2.9727145258384793,14.993785476593896,0.8985241782219848,0.8996103997660646,0.5002831392323445,0.3684846730954301,45.10051465496278,0.15924107895156522,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
101.69693791441259,49.77018560853921,0.1197502455571291,5.862697527428511,2.9946993324857836,14.997958902671325,0.898811975349317,0.8996572723278563,0.5369118671431263,0.5999895688276198,28.1911947036864,0.002471325491272994,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
93.12343505701715,30.117804318466536,8.659403803302043,6.0242875355314585,2.989511086561003,14.993060799234385,0.8988465794630783,0.8996089648161281,0.5415335601842702,0.750543395253063,17.065862399991957,0.1529794896872892,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
123.49894912790619,58.31233782661316,19.584276485347814,12.952464937826035,2.927874513971085,14.988954871184394,0.8977840704742889,0.8996082302511065,0.5453296546025173,0.4428981488126776,32.74866120169306,0.26382055956808637,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
126.27586430154338,77.83545715213212,1.9427162893283787,6.664615643770659,2.960470298910459,14.97428853158025,0.8942389330674966,0.8996600123859577,0.5445145795772769,0.4291234739428336,43.78823421848215,0.04804487450378362,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
123.09947330990617,53.40664172485165,12.418015028142033,13.353573273156913,2.973155220041493,14.973028978181333,0.8950867038975794,0.8996276698174802,0.541944885261608,0.5007923457214665,29.973668783204133,0.22332053025719828,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
127.15018166835969,76.56211504242802,19.390500997352472,12.866976589671628,2.969250837352419,14.84816758186275,0.8954493656194391,0.8996082344445563,0.5444042766177926,0.3842081520729471,43.047360715844086,0.23391914007874162,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
122.65600210152887,51.93692141050654,19.650873351534667,14.245588377385165,2.9739281372332935,14.956144203466433,0.8985013808331805,0.8996059697269498,0.5444911189580783,0.4593416351914911,29.147237226150917,0.27104521510401125,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
88.24414999619073,28.6770311704762,4.854022305248403,6.753435302442701,2.896653252014612,14.991321961744482,0.8997091889921975,0.8991984812616425,0.541717612463858,0.8438780529275777,16.280836633982346,0.08749214707833017,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
92.93727760628451,29.88784160989198,4.839254573114893,6.027925992248362,2.9717806244379728,14.988259528508678,0.8987184271581973,0.8996415954721223,0.5416237123882659,0.8089335168259973,16.936243365804284,0.09374654549809355,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
88.37136605673021,29.180260100788768,3.1164382269295814,6.171242173030465,2.995187114559534,14.970867414025992,0.8987843516556434,0.8996566888028787,0.5445030015925488,0.8498068877571616,16.567164614743294,0.058138035761412944,DC-E,SBVCHP_SRORC,R1233zd(E),R1234ze(E),High-perf liquid (Winter)
