T_st_ht,dT_st_sp,dT_hp_cs_gl,dT_hp_ev_sh,dT_he_ev_sh,dT_hp_cd_sc,eta_max_cp,eta_max_ex,eta_pm,eta_p2p,energy_density_thermal,exergy_efficiency,wp,cb_config,fluid_hp,fluid_he,label
65.35519628532103,20.044735115156957,1.6190200492560944,3.60047159901491,2.987977803457034,14.80789691776571,0.8999480727562524,0.7792664012429358,0.54926088496387,0.6319459086065957,11.473789709130443,0.028295797028283526,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
92.08685923640671,69.99993873805501,6.989177208358367,9.30171742067456,2.9992994971790545,14.995584394297252,0.8998908473990217,0.7990573233100937,0.5486976749512226,0.010361869764388893,39.9157575715203,0.003605075518653893,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
92.08685923640671,69.99993873805501,6.989177208358367,9.30171742067456,2.9992994971790545,14.995584394297252,0.8998908473990217,0.7990573233100937,0.5486976749512226,0.010361869764388893,39.9157575715203,0.003605075518653893,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
74.70831846033532,20.128812067345002,19.71971406695041,11.64475754148919,2.9885129003022963,14.989792168212476,0.8991071161832968,0.7322223949616664,0.5497062464753852,0.38276074110841213,11.47729686768158,0.21543575519205752,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
73.221145557822,20.08599468041516,19.71946738012949,11.693788056334263,2.951962203104036,14.837908085462887,0.8991186003989835,0.736277266819551,0.5497886219269021,0.3831281331293205,11.460067059605748,0.2121158014136521,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
92.08685923640671,69.99993873805501,10.352375773022757,9.30171742067456,2.999923370603744,14.995584394297252,0.8998908565872511,0.7990573233100937,0.5486974447632545,0.010131961345938289,39.9157575715203,0.004543083164434448,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
95.88166289824062,39.664553413221896,11.206236006506124,14.391904204845957,2.989222351716141,14.940197256103758,0.8993100098742858,0.7011054001388741,0.5493803995338322,0.32213806977296433,22.486959918058346,0.1635236957073358,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
98.41316337545028,55.85785215707144,11.011861015741761,10.446821565973211,2.8800729111100263,14.845426206661314,0.8922035096922423,0.7330276107267517,0.5495399356600126,0.2528896775101975,31.714749767395425,0.12817528854991841,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
111.14733075582305,69.44748355162285,19.046490267334597,14.388905337637556,2.9237605920324037,14.949277631057589,0.8992489392780865,0.7011279698134799,0.549660681084431,0.1909772596455631,39.28782333755127,0.13978744789278807,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
72.84530971840596,35.54451969227012,8.210402681851532,8.715034618026499,2.989886198038317,14.838179184464483,0.8998063257541715,0.7896219330213219,0.5493898166924494,0.33571102678202547,20.335920419749375,0.08985562687703273,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
110.22062680331918,60.55236848383588,11.452829846001089,14.387691359878055,2.990787070060702,14.857461008042211,0.8993104664951875,0.7011367334886051,0.5482227928406734,0.2499684753085891,34.22628336790734,0.1479856732166105,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
98.59975267078875,51.84437916552652,18.975963022959156,11.643844528506332,2.876433457823301,14.969267649362429,0.8995240864117633,0.7300574344998131,0.5458518494958924,0.24716756017765756,29.415963910478297,0.16792255440635842,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
72.84409296321309,31.31950278287755,7.830815155808429,8.700843568673628,2.989886198038317,14.815085986174092,0.8998048412458136,0.7888482555308062,0.5497632329562442,0.40180606419809944,17.906969209151704,0.10407336691417447,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
74.29404981799335,22.01394292677693,19.868519602100854,13.864174335776283,2.941906795968824,14.828969835598388,0.8991057326667342,0.7339865441146953,0.5447355990971905,0.37124085854497485,12.55880685193458,0.20804522325624944,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
102.03056906716809,69.80082354819211,4.05163153967357,10.268208355759759,2.8682819192301903,14.424732166224775,0.8969527277059636,0.7989783161261161,0.549971750703724,0.16619032527739597,39.64283608451901,0.0480015519909772,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
98.65168915394395,54.67969099697796,11.216030145598783,10.791799556632034,2.876433457823301,14.816642283903654,0.8981116053531863,0.7295872695576016,0.5458518494958924,0.26216483736560675,31.03727744150788,0.1342791723940712,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
65.12366237389239,25.063520163547857,3.3624367317399053,3.6822513442149303,2.940356854195931,14.847414316921435,0.8996137086334396,0.7871597007845195,0.549162020063772,0.5317935007409809,14.360004340087901,0.046872382573891744,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
101.3284372964932,69.99625062956224,7.110865217016265,11.632106513524212,2.9198679281431943,14.850161742849608,0.892141767283553,0.756896073956865,0.5495473789965815,0.1464477390375822,39.7662567362429,0.060721307033091115,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
91.36372904171768,49.62729053918005,2.366098846173139,10.592318140478417,2.9186596239627907,14.947788239771212,0.8923175924835197,0.7346864773896797,0.5475889904164386,0.2706474305967478,28.236418870229414,0.0419203250050955,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
66.04602925216335,23.81587715853776,3.2787667784689347,4.212080403763417,2.922277243873743,14.817954572488283,0.8994369177234411,0.7858573827134182,0.5476477751539747,0.550956063080625,13.63738953017827,0.05008960253993305,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
98.65168915394395,53.690646506616616,11.20646623418606,10.791799556632034,2.876433457823301,14.83081830820263,0.8994337678980652,0.7308279205762923,0.549307485688246,0.2702265429706929,30.47138740795793,0.13827755101459582,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
65.6436827624612,28.52838260239164,4.194466900248115,4.21788756162572,2.922522273986109,14.817968631602136,0.8933073802470642,0.785285646140463,0.5499013920135745,0.44360980077210566,16.35079721282171,0.0498197795939727,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
98.0439794122001,45.19302096634014,19.060167868060375,10.668397537296485,2.926514895030315,14.820228066352389,0.8920847409846359,0.70620687216227,0.5474568697987152,0.2674768599067544,25.62085237549158,0.18253136683593352,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
66.17531253746778,26.377328434974544,4.352359577029205,4.170495995570982,2.925076771501661,14.361202484146592,0.8998905174867562,0.7990573233100937,0.5499197645898317,0.5029822288106417,15.10966555263155,0.05970827093404918,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
96.8140898356825,69.99694173954468,7.243658625694009,8.919040508277417,2.940236891268355,14.88804326410831,0.8999590730091697,0.7979845858798194,0.5100750182077357,0.0971947264235348,39.839672648049,0.037299172110921604,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
108.94120811093224,66.59884284310614,3.795592640156606,11.739638264950234,2.9275582614083504,14.888904615535063,0.8994572353078336,0.7083228215893944,0.5485266934396217,0.21931489237056084,37.69805660169604,0.06845808208102903,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
95.93995886315179,52.449905960977084,19.140960501378384,14.143556990929927,2.9875520426318003,14.821238578811906,0.8999042873221049,0.7311890242178047,0.5487658383975302,0.23710338246656415,29.79660418495694,0.15710863308427508,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
96.15124968777623,40.590040797700226,18.990434597956657,14.16237521684986,2.9889837939558475,14.941666619956672,0.8994041612897724,0.7014343448559597,0.5494214907363517,0.2921450070694971,23.012609809416844,0.19369915640220292,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
66.29388347900961,22.99360353514744,3.5906583900952387,3.5576329048158284,2.9512116769305563,14.836908806677513,0.8982306347647597,0.7851582014926867,0.5472142642467562,0.5785798159085372,13.163422968410055,0.05651740114846925,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
95.79299518631666,48.944648148258295,11.381235124223105,10.669351841755216,2.9186596239627907,14.857426403291823,0.8924507716078359,0.7299580542446692,0.5471291009169689,0.2898814590860982,27.792178970994648,0.145304168208346,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
112.17380214845522,64.87463056355438,19.602883184115353,14.666371615046149,2.999219812271754,14.959823922833362,0.89899920969272,0.7055288841397827,0.5499963526231331,0.21820214783692887,36.66097592002965,0.16244602569740707,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
112.17380214845522,65.20109465326216,3.631031184534601,14.666371615046149,2.999219812271754,14.959549505489187,0.8994845316237091,0.7055288841397827,0.5499945591059422,0.23457693471337257,36.84720235495453,0.07613862311869025,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
97.47928144379125,46.79497175389105,7.431070908601895,8.540965083576575,2.9935631347231184,14.816773084373672,0.8993249269327781,0.7143352772309098,0.5480834407199565,0.3145578458207854,26.542735557659014,0.12370020032875012,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
65.68576462598413,20.501575707800715,4.215276114017394,4.7133879930462985,2.989725801063677,14.99151723439517,0.8998695207757543,0.7784318885403294,0.5469709731838194,0.5991771977698067,11.734654641849493,0.06843071695951274,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
96.15124968777623,42.660991020872025,18.990434597956657,14.16237521684986,2.9226610569285056,14.941280751764246,0.8994041612897724,0.701403625086227,0.5494214907363517,0.28281197125823376,24.195405303651967,0.18740553799576903,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
112.1936758487995,66.3900854671067,19.002873783470296,14.268976838639308,2.871292530137091,14.388597156306234,0.8990465809232548,0.7080207579297786,0.5495872688816822,0.21180311719972644,37.52518656420552,0.15643802417314084,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
65.88886052960774,21.87547147987361,4.520517674409059,4.284654580243155,2.9235404051814142,14.420717731289205,0.8994421005313769,0.7837656581562733,0.5490776742067611,0.5784809880186614,12.522975917400101,0.07071877217582243,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
99.13183041023079,69.99993873805501,6.989177208358367,9.500958033443272,2.9876787314506372,14.852061463958146,0.8998905174867562,0.8006940115143582,0.5486551643057551,0.13091361635909507,39.80414179897926,0.05116965641635868,DC-C,SBVCHP_SBORC,R245fa,R152a,Cold-plate liquid (Winter)
