wp,config,fluid_hp,fluid_he,file,eta_p2p,energy_density_thermal,exergy_efficiency,T_st_ht,dT_st_sp,T_st_lt,cop_hp,eta_he,energy_density_electric,storage_volume
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.3256853627166771,31.088621074388826,0.2917230421540102,118.70529510267892,55.2619815707001,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.32680262009066596,32.62065862150592,0.2838840617166609,119.99615695749566,57.99314535007601,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.3286918691052252,33.7712015312765,0.25230495464562297,119.32021526765415,59.99992991339281,,,,,
DC-B,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SRORC_R245fa_R227ea.csv,0.3335831811557268,32.59566964307292,0.26071041418097884,119.65327775962712,57.94004063313423,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.33726245044315917,32.18263077084372,0.27216501593372333,119.50850001192296,57.209035462114365,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.33825655751545414,33.76620441431205,0.2530231717063605,119.64264133505226,59.999961762296174,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.3394404538101345,31.962908490230074,0.2798561401986651,119.3865719843665,56.81897997477364,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.34024058710895727,32.55253919156065,0.22560873656027125,119.66944411929205,57.864538665191205,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.3424082308233607,32.66918576744284,0.09458797252800229,119.98418713096396,58.07826763904877,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3429878752712113,28.61344311056074,0.3122676828058136,119.7211117198052,50.924951084067295,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.34424828754916986,32.45992871555308,0.16178713779806858,119.97204048228147,57.7095002889922,,,,,
DC-B,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SBORC_R245fa_R227ea.csv,0.34489948281748295,32.2599140661445,0.2601171099671849,119.6377192996679,57.34850208406435,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.34725886050322075,31.88313331728911,0.14397717564724677,119.7786524907379,56.68871950526538,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.34779854530063264,31.504952137556714,0.2558052465315797,119.21001651206842,56.008014819412445,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.348843605607723,30.844266453626297,0.29659054292395937,119.81553253017128,54.85970841326049,,,,,
DC-B,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SRORC_R245fa_R227ea.csv,0.3501533905388533,31.445119264336405,0.23973307184334738,119.82015343623094,55.91833462551162,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3502246851153799,20.75800317643321,0.31796543439677527,113.9613194153501,36.94128819346294,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.35166601899655137,29.08541135233014,0.30880778534286085,119.82296983357942,51.75969676438789,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.3548873320325061,28.496143791831376,0.3099655808062444,119.66843475146639,50.71682809361012,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.35587405917871834,19.968135349785218,0.31974946118827346,114.19965420129341,35.5494074422735,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.35591980935870593,31.433923632059475,0.04802091659952138,119.81584032372086,55.898503154182265,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.35742622372561056,31.346710628874636,0.060135047906833876,119.96691178980603,55.74875459489296,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.35773207596997075,21.119252265861302,0.31722442898396924,114.75963182818465,37.593518549053066,,,,,
DC-B,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SRORC_R245fa_R227ea.csv,0.3577631085142192,28.09565811527046,0.30740604275460476,119.57941928399103,50.008339928033294,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.3584944865882771,18.63559843794316,0.3149163951401594,114.97222425641623,33.20480847519605,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.35941330902650326,27.910925727946484,0.3120955702009559,119.62072805141922,49.683405989817025,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.35985023719804654,31.13928172946363,0.07199663705446359,119.96691178980603,55.38332511280383,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.36019547495291876,31.05446810760417,0.19843822290066207,119.75414762081417,55.22848590657233,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.36052151993625475,28.908085602510173,0.2956124289367645,119.20169804071432,51.43219603030233,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.36164789239486655,30.282752154802598,0.2861528554328321,119.69464180184596,53.86724076246564,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.36180870576639224,30.280884213893483,0.28625888905759195,119.69464180184596,53.86394895267466,,,,,
DC-B,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SRORC_R245fa_R227ea.csv,0.3619584354256389,21.574450107285614,0.3099632845184062,114.89983012446919,38.400277896571815,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.362502376435034,12.089266272782627,0.3237094838953251,105.81207809990883,21.49961661917597,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.3637753143171161,30.155047069433902,0.26624515042747443,119.71265649576998,53.64263003223412,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3646740866789166,15.60803240706299,0.32193632277619216,111.94330740539986,27.801208105802537,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.36480492844473555,15.514549605060303,0.3220748989425861,111.94330740539986,27.63564798719706,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.36560398871356403,18.142127763185773,0.3179259737574428,113.31770349762158,32.306109190743584,,,,,
DC-B,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SRORC_R245fa_R227ea.csv,0.3667902046051968,19.162440263326108,0.3120495169634444,113.61945739124616,34.11543010115976,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.367036484629933,28.137042122556448,0.2977027544504146,119.62072805141922,50.08230146260253,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.36707497746924767,27.50592175359117,0.3065856735419474,119.29020705075746,48.961298756093754,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.3691697281859649,21.912120378097278,0.3010356369959316,114.31188074422379,38.98604518833592,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.36977321136042457,20.36668180844792,0.3094778104391771,114.04152551187232,36.25119141327163,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.36998339996431495,20.36510391085857,0.30980477249198574,114.20559379987948,36.25119141327163,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.370252729563653,29.08477521465451,0.24134401998120633,119.86976707307599,51.75969676438789,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.3725063926427325,28.189004355024423,0.10367621673851388,119.35378809969059,50.16774936640986,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.37290837138228744,11.443164329593184,0.3234270311297014,105.58721095593647,20.353430796645995,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.37428471983713796,26.77365808850776,0.2781843519216536,118.25545253420232,47.6461730043171,,,,,
DC-B,SRVCHP_SRORC,R245fa,R1234ze(E),pareto_DC-B_SRVCHP_SRORC_R245fa_R1234ze(E).csv,0.3755342485541888,19.802758151739365,0.28516824543099195,117.6805188205064,35.3147416426188,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.375950049643307,19.44649934705356,0.3083922359930065,113.76964776461166,34.62011016982651,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.3762172242857264,17.861727942596737,0.30343937159272927,112.39468616994907,31.796192668736747,,,,,
DC-B,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SRORC_R245fa_R227ea.csv,0.37721707496058354,23.60870512422696,0.27430723993267725,116.65732380420276,42.026452710008655,,,,,
DC-B,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SRORC_R245fa_R227ea.csv,0.37863020602245534,23.558343721144237,0.27535874918630854,116.65732380420276,41.937514658182906,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.37949146043867144,13.556850221705238,0.30354358371811235,112.00815918653673,24.166827211058937,,,,,
DC-B,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SRORC_R245fa_R227ea.csv,0.37996146194696845,20.983949098596014,0.24379700333689763,114.89004801585523,37.35670712305175,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.38015175737721435,20.968308322760077,0.28514480329438946,114.76294929002493,37.326841973569344,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.38094078991276165,19.341076469252656,0.2888745298185775,114.08624834810621,34.43883153567,,,,,
DC-B,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SRORC_R245fa_R227ea.csv,0.38160760629990964,19.251516179514727,0.27661833195240165,113.55251782625149,34.27185583182459,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.38164498486725856,21.116625162896177,0.0202871699878261,114.91653146388475,37.59163971376865,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.382274560849879,17.173572439724794,0.30015888088711945,111.62927032027315,30.56776457994847,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.38243539685368905,20.440812819726947,0.26980697917559143,113.85942458917337,36.37909196278403,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.38394341787234176,16.259596263384335,0.3018177978601797,111.68213768468561,28.951291396199416,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3845856765569304,18.294582957869753,0.28284416373651133,112.85229250372318,32.56868384383771,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.38510103581153854,16.46569513481006,0.26842249367420773,112.573543287474,29.328369888523888,,,,,
DC-B,SRVCHP_SRORC,R600,R227ea,pareto_DC-B_SRVCHP_SRORC_R600_R227ea.csv,0.3854050417566202,16.67284606151058,0.26680505438443586,112.573543287474,29.695098492419362,,,,,
DC-B,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SRORC_R245fa_R227ea.csv,0.38692940373690754,14.057988379163183,0.28723831974235936,109.73950105324319,25.02862597831737,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.3870314760747747,13.599464173615853,0.2809820772502173,113.75108775886117,24.262378702850892,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.38771210237517034,17.83764718929306,0.2529131071188895,112.85948748251336,31.760542016578135,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.38791727541410637,12.590634905006965,0.26942047991185397,103.89651149822862,22.36681133608319,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.38796856025871657,13.323607292525642,0.13406224629292104,103.23326126410419,23.655050958115794,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.389496151276966,11.322048381582718,0.30623518769553126,104.17083962847067,20.12547722902422,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3911211003170717,11.616021111900467,0.28972099477484614,101.14806896742516,20.61635647254637,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3918854270538928,12.266685130251473,0.24399481430097905,100.95814684704041,21.763903170802298,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.39323314588984243,12.4881326457278,0.11335734280772201,106.13070144276976,22.208947471799373,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.395048419198748,10.017113919855683,0.2770772528506035,104.79861928991944,17.820115404196628,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.39565999647451544,9.188079341321028,0.2988025941781463,99.96319864586997,16.313246969373232,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.39605864894740184,11.785974856919365,0.11842594906402824,105.58721095593647,20.960432310825823,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.396389925847775,11.78598311753197,0.03779314374078354,105.58573295082924,20.960432310825823,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.3981871433275191,11.047496129970233,0.21845761823159793,103.31178362894025,19.63154874133682,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.40015374367416007,10.184494992984453,0.18828982282308365,105.8492460130766,18.125712753660714,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.40129421900618334,10.070006628699167,0.02379999451817131,103.26028447785568,17.900822027018705,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.4018121430617001,9.843844312247128,0.28484002974407896,102.90447771870896,17.49737630937902,,,,,
DC-B,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.4023594256886412,9.84440103402477,0.1403663952987566,102.7852036253145,17.49737630937902,,,,,
DC-C,SBVCHP_SBORC,R600,R227ea,pareto_DC-C_SBVCHP_SBORC_R600_R227ea.csv,0.010039291809648786,39.93067301489258,0.006311240898087156,91.09639938943113,69.99925325731273,,,,,
DC-C,SRVCHP_SBORC,R600,R227ea,pareto_DC-C_SRVCHP_SBORC_R600_R227ea.csv,0.010161373145090066,39.933398901961084,0.0022710275618699465,90.93506689375124,69.99967305893952,,,,,
DC-C,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-C_SRVCHP_SBORC_R245fa_R227ea.csv,0.010434525524168948,39.932715441507035,0.006149862935191749,90.98945541202937,69.99994114593231,,,,,
DC-C,SBVCHP_SBORC,R245fa,R227ea,pareto_DC-C_SBVCHP_SBORC_R245fa_R227ea.csv,0.011380765802723066,39.932024567669124,0.003447083721215847,91.00565667335746,69.99917254121135,,,,,
DC-C,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-C_SRVCHP_SBORC_R245fa_R227ea.csv,0.02003841892782037,39.92951572403171,0.011819854259693138,91.19779471362239,69.99995967273951,,,,,
DC-C,SBVCHP_SBORC,R600,R227ea,pareto_DC-C_SBVCHP_SBORC_R600_R227ea.csv,0.02791682653589338,39.92504627190519,0.00912232477107456,91.46206100502518,69.99927802692537,,,,,
DC-C,SRVCHP_SBORC,R600,R227ea,pareto_DC-C_SRVCHP_SBORC_R600_R227ea.csv,0.030036590973068263,39.92444860814538,0.017648879775246464,91.505678326647,69.99941048776665,,,,,
DC-C,SRVCHP_SBORC,R600,R227ea,pareto_DC-C_SRVCHP_SBORC_R600_R227ea.csv,0.040017072164336184,39.92202875421636,0.02366592940486143,91.66194192051469,69.99940230868043,,,,,
DC-C,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-C_SRVCHP_SBORC_R245fa_R227ea.csv,0.050199429915692706,39.918619161594286,0.029749619157026765,91.90392570493493,69.99998583911554,,,,,
DC-C,SBVCHP_SBORC,R600,R227ea,pareto_DC-C_SBVCHP_SBORC_R600_R227ea.csv,0.05184743028109417,39.91320798814033,0.02584369784615689,92.11022019315877,69.99612854789032,,,,,
DC-C,SBVCHP_SBORC,R245fa,R227ea,pareto_DC-C_SBVCHP_SBORC_R245fa_R227ea.csv,0.06930893183433465,39.90440651947813,0.04301556618887218,92.7772516384102,69.99885056871966,,,,,
DC-C,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-C_SRVCHP_SBORC_R245fa_R227ea.csv,0.07830445109555056,39.90085279207617,0.045337108066674944,92.63679326185496,69.98885125955502,,,,,
DC-C,SBVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-C_SBVCHP_SBORC_R1233zd(E)_R227ea.csv,0.08502386411283058,39.903053621824846,0.039027962368871995,92.8945394416287,69.99967622395309,,,,,
DC-C,SBVCHP_SBORC,R245fa,R227ea,pareto_DC-C_SBVCHP_SBORC_R245fa_R227ea.csv,0.09262895924079463,39.89845912549802,0.039997839492669746,93.18281448729205,69.99950398261197,,,,,
DC-C,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-C_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.0998125409874268,39.90563025887401,0.02686521946442444,92.71806042816357,69.99937725934089,,,,,
DC-C,SBVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-C_SBVCHP_SBORC_R1233zd(E)_R227ea.csv,0.10597462401340811,39.89250190420182,0.05210314285319913,93.57035787786614,69.99967669932421,,,,,
DC-C,SRVCHP_SBORC,R600,R227ea,pareto_DC-C_SRVCHP_SBORC_R600_R227ea.csv,0.11647554038155503,39.897410974678536,0.046492991964228514,93.25785784973526,69.99971910089299,,,,,
DC-C,SRVCHP_SBORC,R600,R227ea,pareto_DC-C_SRVCHP_SBORC_R600_R227ea.csv,0.12645350868217162,39.89586953300839,0.03003392869685797,93.26797019354801,69.99730841894657,,,,,
DC-C,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-C_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.138984984225614,39.890994298494256,0.04254655198493069,93.62901983298583,69.99864926654783,,,,,
DC-C,SRVCHP_SBORC,R600,R227ea,pareto_DC-C_SRVCHP_SBORC_R600_R227ea.csv,0.14707222441051265,39.88082159650652,0.07395193953292932,94.31516200651045,69.99967646316217,,,,,
DC-C,SBVCHP_SBORC,R245fa,R227ea,pareto_DC-C_SBVCHP_SBORC_R245fa_R227ea.csv,0.15818966828052997,39.859150982365875,0.07170087344264744,95.52442475226917,69.99515676354419,,,,,
DC-C,SRVCHP_SBORC,R600,R1234ze(E),pareto_DC-C_SRVCHP_SBORC_R600_R1234ze(E).csv,0.1650256277291364,39.84134140140298,0.07953879445838602,96.7748800782204,69.99876087004134,,,,,
DC-C,SRVCHP_SBORC,R600,R227ea,pareto_DC-C_SRVCHP_SBORC_R600_R227ea.csv,0.16996353191386004,39.88082159650652,0.044974947992330615,94.31516200651045,69.99967646316217,,,,,
DC-C,SRVCHP_SBORC,R600,R227ea,pareto_DC-C_SRVCHP_SBORC_R600_R227ea.csv,0.18825891746331735,39.87198752872077,0.055128732676600775,94.87685814881557,69.99969400315597,,,,,
DC-C,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-C_SRVCHP_SBORC_R245fa_R227ea.csv,0.19131892499854777,39.874506220118356,0.021123263447873228,94.68023728489993,69.99868187650982,,,,,
DC-C,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-C_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.20189697150994168,39.87098349423572,0.022515535604988646,94.91896988676184,69.99910178022293,,,,,
DC-C,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-C_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.22436709732770554,39.827676036938065,0.13697215442148036,97.67213306094193,69.99996464663222,,,,,
DC-C,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-C_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.22466025109948856,39.82738531844739,0.13715748353787197,97.69025367552875,69.99996464663222,,,,,
DC-C,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-C_SRVCHP_SBORC_R245fa_R227ea.csv,0.23205469692080172,39.817544887191076,0.14121148514279788,97.89471235494246,69.98852377720124,,,,,
DC-C,SRVCHP_SBORC,R600,R227ea,pareto_DC-C_SRVCHP_SBORC_R600_R227ea.csv,0.24275955176178246,39.84744768682657,0.06632003272056435,96.42496204246004,69.99968317017553,,,,,
DC-C,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-C_SRVCHP_SBORC_R245fa_R227ea.csv,0.25501918797259576,39.80374231274425,0.1549543114857,99.09794704178393,69.99828481009108,,,,,
DC-C,SRVCHP_SBORC,R600,R227ea,pareto_DC-C_SRVCHP_SBORC_R600_R227ea.csv,0.25976158424580037,39.82773080551282,0.1075974356625664,97.65108221018808,69.9994711042318,,,,,
DC-C,SRVCHP_SBORC,R600,R227ea,pareto_DC-C_SRVCHP_SBORC_R600_R227ea.csv,0.2757798431463872,39.81281034666428,0.09131439817608183,98.57301361928725,69.9993115713815,,,,,
DC-C,SRVCHP_SBORC,R600,R227ea,pareto_DC-C_SRVCHP_SBORC_R600_R227ea.csv,0.29075882431156175,39.808029112707544,0.11834333024756599,98.87384299237043,69.99944262227045,,,,,
DC-C,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-C_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.29646920808029675,39.73252895445048,0.18529313726932603,101.54675627694232,69.94360257540899,,,,,
DC-C,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-C_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.3114741724402466,39.8162014753964,0.043025861875801805,98.36496683649882,69.99937725934089,,,,,
DC-C,SRVCHP_SBORC,R600,R227ea,pareto_DC-C_SRVCHP_SBORC_R600_R227ea.csv,0.3232461215230483,39.762729769181604,0.17138428625362623,101.65468369792691,69.9994366098034,,,,,
DC-C,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-C_SRVCHP_SRORC_R245fa_R227ea.csv,0.32756475517457456,39.6668699711201,0.21295036073329526,107.24274297946974,69.99467705271837,,,,,
DC-C,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-C_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3313057606669125,39.66248534320567,0.21550568402430267,107.67710068885526,69.99986736350594,,,,,
DC-C,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-C_SRVCHP_SBORC_R245fa_R227ea.csv,0.3381323777719064,39.72209892009782,0.20989426568385128,104.09443907349268,69.99890564533364,,,,,
DC-C,SRVCHP_SRORC,R600,R227ea,pareto_DC-C_SRVCHP_SRORC_R600_R227ea.csv,0.34195183995139217,39.65182575632516,0.22273170216528348,108.30314685423416,69.9998038259052,,,,,
DC-C,SRVCHP_SBORC,R600,R227ea,pareto_DC-C_SRVCHP_SBORC_R600_R227ea.csv,0.34816874851444646,39.77724479146047,0.10025526836612655,100.76801029183743,69.99942577682295,,,,,
DC-C,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-C_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3491949233874449,39.63945364578406,0.22862281779773913,109.03206106470967,69.99986733555497,,,,,
DC-C,SRVCHP_SBORC,R245fa,R134a,pareto_DC-C_SRVCHP_SBORC_R245fa_R134a.csv,0.3498530743199939,39.637435731444725,0.2027745478636863,109.1101559193814,69.99866665461518,,,,,
