wp,config,fluid_hp,fluid_he,file,eta_p2p,energy_density_thermal,exergy_efficiency,T_st_ht,dT_st_sp,T_st_lt,cop_hp,eta_he,energy_density_electric,storage_volume
DC-B,SBVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.32363078613134455,8.874255793024393,0.29085038983941275,101.04406547855208,15.766019115880084,,,,,
DC-B,SBVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.3294788126786542,10.092564239704773,0.26311742949946204,91.26033965289122,17.840279701462975,,,,,
DC-B,SBVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.33498030189374073,9.506392847198827,0.26617923829154166,91.90660719307884,16.812843494216374,,,,,
DC-B,SBVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.34270812015284075,8.549866644451594,0.26852024785946743,91.90660719307884,15.126630300705257,,,,,
DC-B,SBVCHP_SRORC,R245fa,R227ea,pareto_DC-B_SBVCHP_SRORC_R245fa_R227ea.csv,0.14654393326796633,33.86322650359323,0.1367111182870746,113.33602714730861,59.999205342989114,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.16228753392579973,33.86060870432677,0.14834130588394132,113.507092717052,59.999214465677305,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.16232014075769824,33.862026601990706,0.1422889184937009,113.41533216285214,59.999233331785334,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.16764583234771385,33.85539833569625,0.15309712138795084,113.84749293462802,59.999237056351156,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.17651393640105542,33.84982549530623,0.16141201771271793,114.21050813984984,59.99924209791091,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.1872046479930564,33.839551153684894,0.17142982587112393,114.87020084851086,59.999017693816526,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.19020013357883378,33.833670735317234,0.16754477005620047,115.25905154054755,59.99920853755714,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.19594751400157007,33.82406613479723,0.17661724138506535,115.88193261738907,59.999210938556395,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.2003989858032575,33.81455083067378,0.18423902069036027,116.4991973115911,59.99924353760141,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.20674790004320362,33.80648368474444,0.19012998982864862,117.02031392498272,59.99923033549279,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.2109720200414071,33.7983826791272,0.19413944158152036,117.53954096898164,59.9991228977178,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.21887652236564215,33.77825380339496,0.20196156017048109,118.84009568656369,59.99920853755714,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.2214266487399172,33.780029696658104,0.1987914239421664,118.72692563601177,59.999240136755745,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.22750730008279973,33.76343947667593,0.21002557423516457,119.66720237289596,59.99576886609445,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.23080469652191438,33.761683871238326,0.21281117281936085,119.90569346145304,59.999210938556395,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.2365518816796319,33.24025579981408,0.21814482119866668,119.95005989300027,59.08268778498349,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.23893640087335027,32.87460486108651,0.2209327261580377,119.96323400356007,58.4393643005409,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.24210772188717003,32.51913361677078,0.22322271566646823,119.86683979158853,57.81095819458305,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.2473210472341154,31.796804241625715,0.2281988792545234,119.90202087226896,56.53988914826607,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.25141116502041033,31.49483164968979,0.2258154701716641,119.73199049308914,56.003628525328295,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.2550372367912386,30.888985726460277,0.2277783562712547,119.61265278066236,54.93336408509059,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.25930217036778774,30.56854698890701,0.2308856079214363,119.99198961648968,54.37831195936764,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.26218699776394166,29.60746626031184,0.24168770225901295,119.48411872474563,52.67189573755165,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.2648447763176628,28.417285386193456,0.24388631442481545,118.96910556087411,50.561346190603615,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.2687052695234419,27.59971768026044,0.2472794712588557,118.43376893700018,49.10725389049462,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.27246421225501755,26.706232781660674,0.2511022846793979,118.40022955772454,47.5304187164553,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.276386415916893,25.52127185856315,0.2545136714441839,117.93088056927687,45.42912833822113,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.27760395735047955,24.788000367440777,0.2548940562769867,117.02380164808976,44.11590295243691,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.28057213460086367,24.092297993383887,0.25799299272432646,116.9841479500219,42.88688923780278,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.2832182303633615,23.24462971581627,0.2590961372657442,116.12845405303601,41.37321262068072,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.28422905518796515,22.7272853438048,0.2610769347631511,116.52279943799908,40.46695252903284,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.28591831134057283,21.823614662178734,0.25749746443087845,114.60247786008709,38.835031908113734,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.28764815539795124,20.999964637027922,0.2628356610286536,113.4846350204462,37.36041118102852,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.291209889892729,19.923959920041586,0.2667109491223022,114.58862245817497,35.477788083799695,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.2945395675648891,18.927326223134664,0.26932125851220406,113.57681934787253,33.69898701187671,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.2972762585916971,16.829270499150024,0.2700312569601045,111.94101583700966,29.963065395125042,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.2978611143721038,16.248214551076888,0.2726927023455021,111.61851086274083,28.930278785301287,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.29894139566841216,16.90911173741122,0.26962776268414707,111.94101583700966,30.10434289020518,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.30189501329136675,16.433017636630918,0.2720720003048852,106.459928674482,29.18651834101717,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3044311741051444,15.905577455305364,0.2736064745851899,106.45716444978842,28.255090485391023,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3053625379227627,15.75834728152931,0.27405106445889843,105.92945766454665,27.988115889111647,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3067569593293591,15.566110354752098,0.2750880764241746,105.92945766454665,27.64861957085182,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.3107402160242135,13.686479303515725,0.28038267105060394,105.32350346007136,24.31990576418434,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.31248588353088463,13.293264524976715,0.281402224598553,104.43448901393427,23.614773605437342,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3153188566080791,13.198812110603324,0.2835363399172708,106.64906648290403,23.472279436178923,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.3162210848961274,12.503655790041655,0.28493218550337746,104.17782570635005,22.21596442785935,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.31794738442293186,12.090342444333398,0.2867295740218706,104.65184719148806,21.489757244544627,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.31956740872715306,12.421415375670682,0.2815694149539368,106.61167069880335,22.095869277231703,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.3200998536085939,11.483131114223799,0.2879642480716774,104.07787770294821,20.409661266213476,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.3216448294827169,11.231287214323133,0.2900759485988756,104.65184719148806,19.969369876198705,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.3237515907826268,10.759810337706481,0.2915928656879979,104.44403700956781,19.13265699119662,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.32628814021911345,10.733236078983621,0.2902231066162827,101.05978174004798,19.05516336716052,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.32812691717178694,9.436627837874852,0.2960981848334573,104.73433182914756,16.79072693506104,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.32877860237155265,9.939867026496515,0.29468990943891366,101.69104099786419,17.65728384471289,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.3299362213869265,10.001060890525984,0.29344951210723846,104.31630489135198,17.78761064952321,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3324569299298781,9.610807369709086,0.2942211356120807,99.14369389426162,17.054424172856304,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.33450719510200044,9.60733906508713,0.29516537561296396,101.69322849355098,17.068787740598015,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.33604601452929744,8.7823814519165,0.2985903855451233,101.69104099786419,15.60812403832044,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.33827022014189306,8.524700976963354,0.29931612742621594,101.29764894825351,15.14888179889951,,,,,
DC-B,SBVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-B_SBVCHP_SRORC_R1233zd(E)_R227ea.csv,0.34365611068389496,8.590445892751315,0.29369520978951946,96.05303054655876,15.227658626845582,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.010155142978406403,34.04821567874524,0.008890616268759597,100.99288525611601,59.998954085104415,,,,,
DC-B,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SBORC_R245fa_R227ea.csv,0.014239037884072204,34.04683371386251,0.01244325460412855,101.12835745975264,59.99999950811602,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.022803742133916866,34.042131187580964,0.019900082626404563,101.44634133568839,59.9999129626108,,,,,
DC-B,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SBORC_R245fa_R227ea.csv,0.031181849720214004,34.04073772268131,0.021158916583373443,101.54452404179082,59.99999103777329,,,,,
DC-B,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SBORC_R245fa_R227ea.csv,0.0402231044533149,34.03699296801033,0.02616254380499983,101.80014247263578,59.99999556950662,,,,,
DC-B,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SBORC_R245fa_R227ea.csv,0.0538656140933879,34.02887206342931,0.047198177971879994,102.35319022104339,59.99999955087221,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.06049432062670478,34.024934279630315,0.05374671304404252,102.5800733141188,59.9989517834179,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.07564537980992768,34.01967513750596,0.0590713384528583,102.97340034078722,59.999890580136146,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.08424800408107225,34.01377816768753,0.07193223778703149,103.37119327474913,59.99984771096501,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.09655047470395126,34.009046570668175,0.07645604073475422,103.69572786928289,59.999965227260994,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.10400803177464218,34.00664826998318,0.07221260035233289,103.85900841151255,59.999997946744024,,,,,
DC-B,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SBORC_R245fa_R227ea.csv,0.10807984359574384,34.00393195351785,0.08123042705455905,104.041877915107,59.999985238008605,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.1161482705135287,34.000233469639795,0.03465742337074775,104.28460725467454,59.999811513737704,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.12696870204391777,33.99118587221093,0.10276975083489102,104.89743910667094,59.99991008181954,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.13380382667268134,33.99009936680465,0.06288338109795341,104.97050789756987,59.999911074342,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.14351722972410433,33.98218926451606,0.10997063531989688,105.46867383210792,59.99905389618157,,,,,
DC-B,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SBORC_R245fa_R227ea.csv,0.15621957274577317,33.97561114939273,0.10521246401931944,105.94559864450066,59.99999957667671,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.16334677683217563,33.962398357042545,0.14410406741468648,106.81016049993727,59.9995209119657,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.1756434633790387,33.95080068055019,0.1550005143999952,107.59745729497348,59.9999129626108,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.18566758425726207,33.942146717101096,0.16458721229566917,108.17232017949152,59.99991361745716,,,,,
DC-B,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SBORC_R245fa_R227ea.csv,0.18833688975416737,33.94265696171241,0.16172458971798448,108.14171115647802,59.99999940215999,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.19607012314121514,33.94419548009315,0.15402396772237975,108.00087404978518,59.998977701627496,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.2047343284869598,33.93382304885898,0.16549252847284615,108.72400307765028,59.99991212818943,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.21215020254305672,33.911302293265145,0.19228506906874399,110.1752698358666,59.99895160278428,,,,,
DC-B,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SBORC_R245fa_R227ea.csv,0.22154765801354376,33.92390576443123,0.1543989827536844,109.38269436246878,59.99998526082183,,,,,
DC-B,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SBORC_R245fa_R227ea.csv,0.23185656844986635,33.901384334622946,0.19721681697730667,110.86709666346948,59.99999522901521,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.24164039609450763,33.89829541619779,0.19278055031214328,111.06681101042108,59.99990838276297,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.24564383231996947,33.87561800187732,0.21925905836111606,112.51736823396969,59.998954085104415,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.2559623188965467,33.87856591108859,0.20939355888455718,112.36349874456175,59.9999987688294,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.271884264306109,33.860152890650426,0.2221615132025362,113.54684485656999,59.999484626209934,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.27777308526457706,33.83095579716242,0.24722543366612776,115.40035789517852,59.99826510312903,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.2858209927999236,33.85019073284902,0.223034951413663,114.17626365043736,59.998959447184596,,,,,
DC-B,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SBORC_R245fa_R227ea.csv,0.2935373581940873,33.83691410242233,0.2102320600850622,115.07763702582766,59.99999625897576,,,,,
DC-B,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SBORC_R245fa_R227ea.csv,0.3081788264003942,33.812356063546424,0.22699197185721678,116.66896390254416,59.99999891647326,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.3150468685111661,33.436842510018714,0.2825955292348736,119.39058950518667,59.413523205160786,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.3230551828344438,33.76178395009733,0.27649188223900745,118.97592419851733,59.973947692659905,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.3256853627166771,31.088621074388826,0.2917230421540102,118.70529510267892,55.2619815707001,,,,,
DC-B,SRVCHP_SBORC,R600,R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R600_R1234ze(E).csv,0.330010192070121,27.454462966100664,0.2927513303992602,119.75878980277223,48.88115144654335,,,,,
DC-B,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SBORC_R245fa_R227ea.csv,0.33244795385685993,26.79567295691596,0.2983302780642017,117.06931873321018,47.65875257060038,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.33825655751545414,33.76620441431205,0.2530231717063605,119.64264133505226,59.999961762296174,,,,,
DC-B,SRVCHP_SBORC,R245fa,R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R245fa_R1234ze(E).csv,0.3400291156606743,25.097114501903178,0.2998340762596813,119.60925296581355,44.715371089710224,,,,,
DC-B,SRVCHP_SBORC,R600,R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R600_R1234ze(E).csv,0.34442735995271595,21.825440016812085,0.310822575668045,119.7514546839337,38.93210188923505,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.3467325433021751,29.514617650269102,0.27895822056320574,117.82314394650622,52.46797730149551,,,,,
DC-B,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-B_SRVCHP_SBORC_R245fa_R227ea.csv,0.3480973346314541,28.889875475723613,0.28170426956404626,118.3884120878724,51.38075478187406,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.34991263639230863,19.8463649159272,0.315631309174124,117.6492251100115,35.39143931361217,,,,,
DC-B,SRVCHP_SBORC,R600,R227ea,pareto_DC-B_SRVCHP_SBORC_R600_R227ea.csv,0.35072992438829814,30.55438781236832,0.1420611601299935,118.49644313467869,54.31591565751314,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.3531860726301509,24.410856887592857,0.28355420768016276,117.15180548269113,43.45273294852103,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.3543533871354685,24.307616592448596,0.2851587320686005,117.31375439809057,43.27372093957368,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.35787982033358784,20.824469515472828,0.2821633131828459,112.69116944170638,37.036689516786396,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.3598728866199752,25.851784059530917,0.25990724150451117,119.34601474013064,46.042813065101896,,,,,
DC-B,SRVCHP_SBORC,R600,R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R600_R1234ze(E).csv,0.36295355009108243,23.857090120077885,0.2581691246837894,119.07976091206807,42.51317086550973,,,,,
DC-B,SRVCHP_SBORC,R600,R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R600_R1234ze(E).csv,0.3674782245460453,22.533350153347985,0.2751673472999351,119.7502041076052,40.1850156630777,,,,,
DC-B,SRVCHP_SBORC,R600,R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R600_R1234ze(E).csv,0.3702523506456136,21.76292419102346,0.27679568268795424,119.36322744865353,38.8143557447817,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.3728570725419172,21.74210682932683,0.27153927730423105,119.537815692523,38.7806855951208,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.3751617395633926,15.364170303691274,0.30482540265204544,114.89930635793046,27.40750321139193,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.376435453594074,20.114575185831374,0.2647903157656012,117.6492251100115,35.86632985145762,,,,,
DC-B,SRVCHP_SBORC,R245fa,R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R245fa_R1234ze(E).csv,0.3806136939198318,14.24622967007153,0.22360405247999726,110.62895497416609,25.37263374096866,,,,,
DC-B,SRVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-B_SRVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.3832264692640007,15.78524802442442,0.1918550009245722,112.69817525718025,28.12504084638845,,,,,
