17.31211177,7.93135775,15.68359865,8.68503991,121.64755763000001,22.58221715,12.41315675,4.06630333,0.78110539,0.75439207,0.51592065
31.132897240000002,4.664483629999999,6.59553079,17.180900480000002,146.10212857,6.28321656,30.78930915,14.10644272,0.73663383,0.71391494,0.51108023
89.12119807,13.57796062,5.2712334599999995,15.6619824,93.93897867,15.71988249,0.91783016,1.2940741900000001,0.72618417,0.78949468,0.45783103999999997
42.56278836,7.47623701,19.97483365,35.66889972,53.47219409,18.765930230000002,6.59630561,30.58570091,0.78498199,0.79345677,0.54568603
14.07792919,9.55568682,16.89716547,42.68545815,94.91529062000001,39.20135474,32.15721669,5.8181769999999995,0.76003486,0.78834835,0.5203494399999999
82.019056,12.45632942,17.31960576,16.63638389,101.21975817,81.87707272,14.35134398,16.191750950000003,0.70567813,0.77465483,0.53673109
1.9128498500000002,15.70625345,17.23896703,33.88906774,110.04582663000001,12.52505024,11.492857579999999,17.714818190000003,0.7510382,0.74650078,0.51040805
83.12221702000001,13.13167721,4.42856107,11.5845109,120.6982129,36.30301355,30.1507413,12.17777193,0.7254941,0.74235353,0.45553601
48.6861437,12.91054263,4.6592823,47.230660730000004,137.25117586,80.1979127,9.09236201,18.57658224,0.78627325,0.7552967899999999,0.51276139
95.7279448,11.36775486,9.886601989999999,33.39195389,83.28784536,72.71336522,23.42408212,11.56232039,0.7457033399999999,0.7472380399999999,0.53482884
59.349230750000004,19.346369420000002,9.77181405,46.15834623,58.294290790000005,50.70092515,26.40149458,14.36472362,0.75027012,0.76656714,0.4509147
0.11792512000000001,11.79558833,18.225188770000003,46.34692452,125.91443376000001,11.59386734,4.47926558,18.94143911,0.72032412,0.74319923,0.47210134
12.77982328,5.877298479999999,6.23261864,17.89016906,61.03031552,17.04081266,21.575214650000003,6.45255217,0.74137854,0.72318327,0.46056517999999996
27.24826961,17.185350160000002,17.018230770000002,26.42592622,143.92464353999998,36.52362482,26.13953533,26.10961713,0.79635264,0.70075518,0.46711101
87.01264973,16.09694675,9.57841006,44.98505918,116.95372765,20.19033126,27.812092770000003,0.13906621,0.7791104799999999,0.76184874,0.5270399
8.72083086,4.43528925,13.01402234,13.3889204,60.10072928,45.96965345,28.595283690000002,20.385626010000003,0.76721277,0.78429943,0.5035206
81.48454912,4.2257543,5.73104892,20.08949889,65.89994482,93.58831707,31.130190810000002,10.671262369999999,0.7758488099999999,0.75680763,0.45837721
