run_id,stage,wp,cfg,fluid_hp,fluid_he,seed,scheduler_status,exit_code,elapsed_s,run_dir,detail
S1_DCB_SRVCHP-SRORC_R245fa_R236fa_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R245fa,R236fa,42,FINISHED,0,31.21086287498474,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R245fa_R236fa_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R245fa_R365MFC_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R245fa,R365MFC,42,FINISHED,0,27.39487886428833,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R245fa_R365MFC_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R600_R152A_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R600,R152A,42,FINISHED,0,10.071794271469116,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R600_R152A_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R600_R600a_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R600,R600a,42,FINISHED,0,12.415231227874756,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R600_R600a_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R600_R134a_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R600,R134a,42,FINISHED,0,27.125818967819214,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R600_R134a_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R600_R152A_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R600,R152A,42,FINISHED,0,19.296589851379395,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R600_R152A_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R600_R227EA_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R600,R227EA,42,FINISHED,0,39.01934504508972,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R600_R227EA_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R600_R1234yf_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R600,R1234yf,42,FINISHED,0,19.733989000320435,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R600_R1234yf_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R600_R290_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R600,R290,42,FINISHED,0,19.723588466644287,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R600_R290_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R600_R290_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R600,R290,42,FINISHED,0,18.50778889656067,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R600_R290_seed042_20260716T121618Z,
